Geneid	GSM1842140	GSM1842141	GSM1842142	GSM1842143	GSM1842144	GSM1842145	GSM1842146	GSM1842147	GSM1842148	GSM1842149	GSM1842150	GSM1842151	GSM1842152	GSM1842153	GSM1842154
ENSMUSG00000066958	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117578	2	2	0	0	0	0	0	0	0	0	0	0	0	8	0
ENSMUSG00000091058	2	8	8	4	1	0	2	0	0	0	0	0	0	29	0
ENSMUSG00000117553	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000117352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117493	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037064	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117648	0	1	2	0	0	6	1	11	2	0	0	24	56	74	18
ENSMUSG00000024074	489	811	1337	1018	1166	1833	1253	1846	1237	1244	2421	2651	1040	15950	1664
ENSMUSG00002075030	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056121	229	340	1302	1021	786	1383	1128	206	216	148	274	685	142	2433	242
ENSMUSG00000117525	2	0	5	0	0	0	0	0	0	0	0	0	40	0	0
ENSMUSG00000117180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061062	1395	1721	651	1551	989	790	642	580	494	198	677	737	272	4178	494
ENSMUSG00000024076	23	36	60	119	131	133	89	0	0	0	0	0	0	10	0
ENSMUSG00002076640	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024077	2283	2713	2593	2272	2954	2696	1548	1589	1392	1276	2396	3010	998	15152	1674
ENSMUSG00000117285	0	1	4	3	0	5	1	6	4	0	14	0	53	46	2
ENSMUSG00000117192	8	8	7	3	6	13	5	14	0	6	16	0	0	56	7
ENSMUSG00000039414	728	1104	1490	1211	1604	2604	1716	1182	903	519	1799	1908	538	9977	1102
ENSMUSG00000050668	685	656	722	1018	705	880	787	615	440	369	642	626	266	5068	541
ENSMUSG00000091549	218	211	166	169	173	138	69	232	159	83	589	420	118	1341	124
ENSMUSG00000024079	1252	1455	1035	1153	1113	1171	1012	940	512	408	1002	1700	505	8169	928
ENSMUSG00000065387	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038045	7	10	19	5	5	7	8	2	0	0	18	0	0	85	12
ENSMUSG00000062691	387	337	112	394	130	108	120	110	80	76	105	362	164	894	115
ENSMUSG00000024081	2378	2769	2430	2885	2687	2451	2085	1524	1027	722	2199	2351	474	11285	1329
ENSMUSG00000024082	542	525	807	887	631	786	699	511	394	162	524	613	185	3487	472
ENSMUSG00000024070	2893	3583	4204	4468	5926	6117	4099	2123	1558	1086	2293	2628	628	16411	2030
ENSMUSG00000098114	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024084	52	95	951	1060	755	2025	2672	166	114	312	222	390	56	1304	154
ENSMUSG00000117054	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000117047	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036533	1519	2139	127	1686	757	383	171	987	736	956	934	1736	424	5428	769
ENSMUSG00000118651	12	26	4	22	12	6	0	30	13	10	44	56	16	95	16
ENSMUSG00000120330	24	25	0	18	11	2	1	4	20	18	0	24	0	126	15
ENSMUSG00000120381	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0
ENSMUSG00000036368	193	310	336	365	360	385	396	163	110	148	158	298	236	990	116
ENSMUSG00000121204	6	2	8	18	6	14	10	4	0	0	0	0	0	18	0
ENSMUSG00000024087	10139	12306	2204	9655	11728	1782	1979	2418	1078	122	2070	9617	46	16270	1959
ENSMUSG00000117426	0	0	4	0	2	4	3	0	0	0	0	0	0	0	0
ENSMUSG00000117616	24	18	0	14	7	0	0	18	1	0	0	50	0	46	2
ENSMUSG00000103091	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000117394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117561	9	1	0	21	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000059811	5091	5924	3579	5558	4764	4408	3493	1280	1010	639	1673	2030	487	9513	1241
ENSMUSG00000117458	361	316	152	466	177	118	171	98	79	97	379	176	87	1164	137
ENSMUSG00000117415	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024095	6324	7572	4663	6936	6285	5232	3954	2372	1726	1358	2264	3740	972	17914	2068
ENSMUSG00000088183	3	3	3	1	1	11	2	0	0	0	0	0	0	11	0
ENSMUSG00000117518	7	9	30	1	7	5	1	0	0	2	0	0	0	12	4
ENSMUSG00000088276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035473	387	411	794	740	610	995	965	230	183	358	291	312	762	2024	302
ENSMUSG00002075088	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
ENSMUSG00000024097	16736	15957	7822	20119	10525	9427	9141	3954	3121	2216	4370	6219	1275	31158	3955
ENSMUSG00000046196	0	3	8	1	0	0	0	0	4	22	0	46	0	20	0
ENSMUSG00000055760	477	388	259	552	295	298	413	195	147	102	204	179	168	1361	153
ENSMUSG00000035051	1160	1343	1861	1806	1806	2252	1348	1022	880	685	1327	1735	540	8673	993
ENSMUSG00000117440	14	16	17	20	23	32	7	2	14	0	10	10	0	96	12
ENSMUSG00000045257	186	130	32	97	57	41	66	96	61	98	90	36	68	642	88
ENSMUSG00000054901	7	17	10	12	9	7	2	4	4	0	24	0	34	65	0
ENSMUSG00000066938	8	4	16	21	6	23	15	0	0	0	0	70	0	34	4
ENSMUSG00000024241	2864	3498	2032	2680	3646	2898	1854	1516	1229	1139	1791	2508	633	11722	1330
ENSMUSG00000033966	1	16	7	8	10	14	2	16	0	0	22	70	0	40	0
ENSMUSG00000117375	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSMUSG00000024242	4056	4867	2338	4402	3552	2926	2186	1993	1728	1682	3339	2782	986	15733	2103
ENSMUSG00000112121	0	3	3	8	4	4	0	0	0	0	0	0	0	0	0
ENSMUSG00000120134	3	8	3	1	1	2	0	0	0	0	0	0	0	4	0
ENSMUSG00000071040	0	6	0	1	0	0	0	0	0	0	0	14	0	2	0
ENSMUSG00000024245	17	30	289	135	98	264	248	4	3	0	0	0	0	36	4
ENSMUSG00000024246	221	235	286	297	210	314	253	180	155	133	338	241	98	1562	189
ENSMUSG00000117496	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117558	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117413	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054640	146	220	1416	670	821	1693	1007	368	428	102	712	114	0	3154	344
ENSMUSG00000097897	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117397	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117507	6	8	3	10	7	4	5	2	0	0	1	0	0	2	6
ENSMUSG00002075455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117643	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117438	1903	1605	713	2220	1115	793	1103	757	555	166	1317	1205	106	4585	644
ENSMUSG00000073371	617	550	270	573	355	276	294	68	71	69	244	239	4	546	93
ENSMUSG00000117472	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117399	0	5	2	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000100154	0	3	2	0	0	0	0	0	0	0	0	0	0	8	0
ENSMUSG00000117509	0	0	1	4	2	3	2	0	0	0	0	0	0	0	0
ENSMUSG00000024247	126	210	2845	2260	2102	3410	2288	81	50	6	76	36	0	534	68
ENSMUSG00000088410	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000094256	19	14	4	17	7	5	9	1	2	1	7	7	0	15	0
ENSMUSG00000032624	2700	3395	3473	2836	3426	3490	2111	1651	915	413	1948	1530	256	12361	1423
ENSMUSG00000024248	5921	6441	3416	7232	3370	3117	4009	2709	2024	1367	2972	4690	1759	21832	2634
ENSMUSG00000045053	6	14	8	4	8	4	2	0	0	0	12	0	0	7	2
ENSMUSG00000055817	1484	1814	1082	1799	1334	1367	904	1117	764	774	1420	1394	498	8965	988
ENSMUSG00000121244	0	0	2	1	4	1	0	0	0	0	0	0	0	8	0
ENSMUSG00000000673	27	41	26	20	21	4	5	0	0	0	0	0	0	29	0
ENSMUSG00000121087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097254	3	2	3	0	2	0	0	0	0	0	0	0	0	63	0
ENSMUSG00000117442	0	4	4	6	4	12	2	0	0	0	0	0	0	2	0
ENSMUSG00002076076	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117421	0	2	4	0	1	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000117611	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117564	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117431	1	4	0	0	0	0	0	0	0	0	0	0	0	4	2
ENSMUSG00000103015	8	3	2	0	0	0	0	0	0	0	16	0	0	2	0
ENSMUSG00000117446	47	56	0	32	8	3	0	43	14	10	10	54	0	101	22
ENSMUSG00000117432	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000117571	0	19	6	4	0	9	2	24	0	0	0	0	0	20	0
ENSMUSG00000121234	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117485	2	32	3	0	4	11	0	6	0	0	0	0	0	12	8
ENSMUSG00000045817	7680	10834	6751	8098	10976	10544	6707	3134	2298	1060	2926	5000	1016	22309	2649
ENSMUSG00000117393	9	7	13	16	4	10	11	0	6	0	0	0	0	28	1
ENSMUSG00000120263	21	33	34	34	36	41	29	20	10	12	0	32	0	91	24
ENSMUSG00000024251	1021	1156	1320	1093	1570	1733	1046	897	770	716	1324	1256	360	7257	823
ENSMUSG00000065732	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119482	1	0	0	4	0	2	0	0	1	0	2	0	0	0	0
ENSMUSG00000040852	642	693	2488	1049	1240	2447	1149	2136	1443	524	2799	2892	456	17901	2124
ENSMUSG00000117391	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0
ENSMUSG00000117647	1	5	9	0	4	6	1	0	0	0	0	0	0	17	0
ENSMUSG00000119631	0	0	9	0	0	0	1	0	0	24	0	0	0	8	0
ENSMUSG00000024253	617	653	345	723	435	378	438	387	308	268	386	420	230	3704	402
ENSMUSG00000040505	16	17	3	14	6	2	6	0	0	0	0	0	0	16	0
ENSMUSG00000024254	7	46	8	2	0	2	2	0	0	0	0	0	0	10	0
ENSMUSG00000024120	2765	3155	2854	2970	2998	3544	2500	1832	1482	824	2702	3051	990	14344	1701
ENSMUSG00000117412	6	6	7	0	4	9	0	0	6	0	14	0	0	38	2
ENSMUSG00000117595	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117631	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117451	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097047	51	46	17	64	29	15	32	8	38	0	22	18	0	151	8
ENSMUSG00000061130	2419	3008	2220	2540	2701	2296	1517	2061	1595	1129	1910	2178	916	15261	1839
ENSMUSG00000024131	35	36	37	45	70	36	22	12	8	0	0	0	0	108	16
ENSMUSG00000024127	1269	1504	1144	1505	1447	1531	1199	1366	1000	605	1962	1366	506	10366	1269
ENSMUSG00000071037	188	222	147	233	216	184	126	86	75	62	112	128	54	769	76
ENSMUSG00000097803	31	18	5	34	0	8	11	1	1	2	2	4	0	15	5
ENSMUSG00000117344	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000098438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093460	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038805	6	7	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099635	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024134	11	20	9	111	14	24	5	0	0	0	0	0	0	4	0
ENSMUSG00000117422	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100345	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117501	4	25	9	0	2	2	0	0	0	0	0	0	0	14	0
ENSMUSG00000024135	1120	1484	1166	1350	1514	1487	873	975	599	515	918	1671	287	6605	716
ENSMUSG00000120162	50	28	49	105	35	81	52	45	83	40	44	50	32	714	74
ENSMUSG00000045038	417	634	1630	1019	1805	2002	1187	424	206	161	457	508	148	2627	404
ENSMUSG00000117546	2	10	5	0	2	1	0	4	0	0	0	0	0	0	8
ENSMUSG00000100738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121124	0	3	8	0	0	2	2	0	0	0	0	0	0	6	0
ENSMUSG00000071036	2	3	12	12	9	19	13	2	0	10	0	0	0	29	4
ENSMUSG00000117568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076026	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120725	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120278	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024140	1293	1600	2875	1818	1592	2902	2490	3497	2488	598	4108	4777	356	31306	3259
ENSMUSG00000117538	0	2	6	2	2	0	2	9	0	0	0	0	0	25	6
ENSMUSG00000099798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037689	0	3	3	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000117457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053375	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000024143	3394	4735	2970	4190	3816	4118	2818	3502	2370	911	3669	5435	789	23574	2663
ENSMUSG00000117628	43	22	80	27	37	36	4	55	44	16	15	8	0	418	84
ENSMUSG00000024145	777	806	195	770	278	179	179	613	453	184	743	1202	67	4327	467
ENSMUSG00000024146	2251	2162	997	3266	1013	905	1289	811	582	678	1277	1198	584	6575	705
ENSMUSG00000120531	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000087736	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000071035	8	2	0	4	5	7	5	0	2	2	4	4	2	15	4
ENSMUSG00000037104	4709	6089	2410	3722	3856	2303	1510	4749	2510	1002	4165	7613	490	29930	3525
ENSMUSG00002075652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117384	16	11	2	4	1	2	0	0	12	0	0	0	0	8	0
ENSMUSG00000024150	2913	3436	3651	4119	2750	3725	3484	1694	1418	795	2133	3887	478	14044	1845
ENSMUSG00000085287	50	68	34	82	67	54	58	124	79	0	248	332	0	1188	132
ENSMUSG00000036918	859	987	358	739	762	361	207	743	603	266	812	1469	301	7014	786
ENSMUSG00000089701	0	2	0	0	2	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000089755	8	3	6	8	12	12	2	16	2	0	8	32	0	109	4
ENSMUSG00000036557	42	26	6	16	8	4	2	0	0	0	0	0	0	7	0
ENSMUSG00000036438	31513	29431	12376	38283	14836	11783	15250	8341	7184	3512	10640	16206	3271	73365	8944
ENSMUSG00000089427	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117545	6	6	2	7	2	3	2	4	2	0	18	0	0	65	16
ENSMUSG00000117486	2	2	4	4	3	11	18	0	2	10	6	0	0	45	2
ENSMUSG00000100847	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117361	4	0	12	6	2	13	5	0	4	0	0	0	0	2	2
ENSMUSG00000117414	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045394	41772	49176	170	33203	16314	93	52	11512	9683	6939	13140	18435	7251	102873	13209
ENSMUSG00000024151	2025	2920	1695	2582	2274	1803	1232	1527	1239	713	1418	2897	500	13000	1474
ENSMUSG00000050138	0	0	0	0	0	0	2	6	0	0	0	0	0	14	0
ENSMUSG00000117466	2	16	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000093922	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117455	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117522	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000005370	2695	3271	2354	2544	3404	2464	1889	2504	1623	710	2846	3155	303	17265	1870
ENSMUSG00000005371	4587	6044	4267	5703	5956	5325	3288	2358	2004	1618	3504	3979	1733	18616	2326
ENSMUSG00000121628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058869	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000097676	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000117369	2	1	1	0	0	2	0	0	0	0	0	0	0	4	0
ENSMUSG00000117351	0	0	0	0	0	2	0	4	0	0	0	0	0	2	0
ENSMUSG00000117497	2	10	4	0	0	0	0	0	0	0	0	0	0	1	4
ENSMUSG00000088791	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034998	2195	2856	2721	2962	3132	3215	2494	738	554	322	773	2229	372	5548	680
ENSMUSG00000034709	859	1011	1216	1317	1115	1242	998	794	733	980	890	1486	1400	6486	710
ENSMUSG00000103075	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000033855	316	381	1309	714	798	1283	641	1174	745	468	1066	1097	413	8769	1027
ENSMUSG00000117398	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSMUSG00000120436	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000117567	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024154	0	4	9	2	0	2	0	0	0	0	0	0	0	4	0
ENSMUSG00000024107	3	9	9	2	2	2	1	0	0	0	0	0	0	4	0
ENSMUSG00000117566	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000032937	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117364	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000117524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117511	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066878	42	40	14	28	34	21	20	64	34	16	30	138	2	182	36
ENSMUSG00000117635	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024109	386	413	166	228	240	278	209	328	358	144	566	158	16	1961	195
ENSMUSG00002075452	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093716	5	7	2	3	6	3	0	0	0	0	0	0	0	7	0
ENSMUSG00000092549	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090160	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117572	2	2	0	0	2	1	1	6	11	0	38	0	1	67	14
ENSMUSG00000117649	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043346	36	36	24	54	40	12	49	28	24	36	12	0	28	115	52
ENSMUSG00000117471	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117629	0	0	7	2	4	11	2	0	0	0	0	0	0	0	0
ENSMUSG00000087425	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000117417	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000081412	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117555	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117433	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000087942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117584	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117624	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
ENSMUSG00000098122	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117354	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000117625	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117409	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024256	2	9	13	4	0	6	5	0	0	0	0	0	0	2	0
ENSMUSG00000119213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117452	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117368	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000117514	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117537	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117543	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117476	6	4	3	4	3	2	4	0	0	4	1	0	0	1	2
ENSMUSG00000117382	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117586	2	8	0	0	0	1	0	0	0	0	0	0	0	2	0
ENSMUSG00000055660	600	699	642	722	757	798	771	621	434	335	762	1427	284	4972	464
ENSMUSG00000121491	48	48	23	52	56	22	19	6	2	6	32	0	0	60	0
ENSMUSG00000098090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066057	183	195	132	203	195	116	67	124	102	113	139	340	0	1076	125
ENSMUSG00002076104	10	16	9	11	12	11	2	0	0	0	0	0	0	21	0
ENSMUSG00000117642	1	3	6	5	5	2	1	1	1	0	0	0	0	16	0
ENSMUSG00000117653	12	7	16	4	6	8	4	2	0	0	14	0	0	42	4
ENSMUSG00000117499	114	94	152	132	123	102	94	164	68	13	112	218	194	835	140
ENSMUSG00000117582	0	6	2	0	0	0	0	0	0	0	0	0	0	9	0
ENSMUSG00000095193	122	161	92	213	91	71	92	116	78	219	114	18	208	685	112
ENSMUSG00000065658	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093774	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093444	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117464	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063889	796	1116	1903	2402	1662	1969	2343	170	169	72	245	362	40	1229	192
ENSMUSG00000097746	20	21	36	20	25	17	10	10	22	0	2	0	0	74	2
ENSMUSG00000024231	1920	2280	1905	2697	2037	2449	2067	1838	1101	880	1913	2096	698	10733	1231
ENSMUSG00000117370	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117389	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096528	0	5	0	0	2	0	0	0	0	0	0	2	0	6	0
ENSMUSG00000117469	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024232	2426	2069	980	2709	1723	1180	1381	519	779	821	740	626	682	4196	571
ENSMUSG00000117454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117506	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075705	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117463	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075179	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117395	11	25	0	0	0	0	0	12	10	0	29	2	0	129	20
ENSMUSG00000117565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024233	0	2	1	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000073647	918	916	889	1166	1171	970	853	414	364	181	507	1044	234	3522	379
ENSMUSG00000117482	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024235	485	477	1154	1124	1957	1551	1928	330	358	61	229	1002	0	2668	388
ENSMUSG00000120299	31	18	60	49	131	71	108	12	2	0	0	26	0	86	9
ENSMUSG00000117401	5	9	28	25	12	36	49	0	0	0	28	4	0	60	3
ENSMUSG00000117594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097641	0	2	4	2	0	4	0	0	0	0	0	0	0	8	0
ENSMUSG00000024234	1096	1156	1173	1437	1167	1461	1290	824	556	327	1058	1231	208	5968	894
ENSMUSG00000117579	5	7	2	19	4	6	1	0	0	12	0	0	0	16	14
ENSMUSG00000117640	0	2	0	1	0	0	0	0	0	0	0	0	0	7	0
