Symbol	GSM225042	GSM225043	GSM225044	GSM225045	GSM225046	GSM225047	GSM230247	GSM230248	GSM230249	GSM230250	GSM230251	GSM230252	GSM230253	GSM230254	GSM230255	GSM230256	GSM230257	GSM230258	GSM230259	GSM230268	GSM230269	GSM230270	GSM230271	GSM230272	GSM230273	GSM230274	GSM230275	GSM230276	GSM230277	GSM230278	GSM230280	GSM230281	GSM230282	GSM230283	GSM230284	GSM230285	GSM230286	GSM230287	GSM230288	GSM230289	GSM230290	GSM230291	GSM230292	GSM230293	GSM230294	GSM230295	GSM230296	GSM230297	GSM230298	GSM230299	GSM230300	GSM230301	GSM230302
VWA1	4.67376345463789	4.53351675326367	4.64188809034619	4.83505593807399	4.9402394642969	4.5734584149834	5.3741237846	5.2720029984	5.2831747504	5.5496653064	5.6462573364	5.2221422418	5.0328310618	5.2378144454	5.0086806922	5.3462518178	5.342583702	5.2230185274	5.3078025096	5.1946611026	5.0710130824	5.1046302426	5.408873632	5.4667567506	5.030171988	5.0656409124	4.8962657506	4.9194511176	4.7723816414	4.9275873924	5.3894900394	5.2082060286	5.213938481	5.6102911866	5.5827885166	5.276075746	4.5916001876	5.0676703694	4.8426871386	4.7531403396	4.7543370256	4.5404442432	4.4022541442	4.401064695	4.7597568496	4.8162243906	4.4791428432	3.5901574472	3.7919805404	3.7946034092	3.8157176146	3.730192788	4.4222833386
VWA3A	5.26243552665715	5.16898234821534	5.44653509137518	5.22115152299798	5.0541637204803	5.11623207398584	5.7985914308	5.6364282264	6.0168608676	5.7874337796	5.647761513	5.6129875316	5.873714216	5.586736098	5.6524162996	5.5224392828	5.7073869232	5.9018626192	5.7961924088	5.7619244172	5.5778579026	5.8306551944	5.6524664458	5.4497941336	5.5293917194	7.5284090374	7.3375054246	7.1691781652	7.0262486374	6.842138191	6.083966218	5.9878676784	6.198830913	6.063008272	5.8205774016	5.8783315634	7.5471277848	7.1235992556	7.4748042882	7.4760222898	7.526291312	5.1549012336	4.9536645342	5.3409786088	5.0892349716	4.9028081152	4.9080293124	5.567490566	5.4651365906	5.5074704852	5.5421575172	5.2903289918	5.1667772002
VWA3B	3.50602817463844	3.4275909436109	3.90205701694556	3.55376245145007	3.41893969948313	3.40670170561613	4.1524534716	4.1069374356	4.5889770586	4.2255108218	4.0582189906	4.0627664632	3.725818364	3.8810801746	3.8167595704	3.873605712	3.8538248698	3.8856996028	3.8037668794	3.628283898	3.5921055604	3.9500187052	3.6351548584	3.6027546136	3.5701277972	3.3778440084	3.6565862672	3.3881803116	3.318307622	3.4733201748	3.8153784758	3.8053566134	4.228450361	3.920252879	3.8624548314	3.8424347236	3.6040723278	3.5741310106	3.6148793862	3.7156756176	3.5570430706	3.2201563094	3.1858853088	3.4889014856	3.3252358082	3.1639713252	3.1321144864	3.0801106508	2.936155621	2.9770780696	2.8899864822	2.8983226112	3.1801831414
VWA5A	6.55852922333545	7.51726098234583	5.75760313157936	6.65722666648121	8.34583660809472	7.63119223466289	6.955350359	7.722210976	5.959726133	6.957475293	8.5987859235	8.01502644	7.796171554	7.5501938185	7.7565049725	7.4158540675	7.110191441	8.083412206	7.3904964605	6.6690362405	7.587336642	5.792031025	6.71369296	8.823138157	7.900608707	5.0323195085	5.848949419	5.855618008	6.3040259705	5.6777883845	6.9668987405	8.098733279	5.854417785	7.1255229435	9.1890918425	8.208049023	7.7229326345	7.5719952015	8.591581499	8.523927621	8.4504915245	6.0540378845	7.1377161085	5.1805100265	6.2243429425	8.2378432305	7.296667727	5.1192743485	5.4374189	4.944652734	5.2852026635	5.585600047	5.1672797665
VWA5B1	3.98557773194224	3.79408205949966	4.2650301435179	4.01122372288951	3.81344537043772	4.25713416242386	4.6796669215	4.5176158845	4.843600494	4.7000415405	4.7698652245	4.8081247555	4.0090161075	4.333149544	4.408815706	4.5180933855	4.352877395	4.331766756	4.157910784	4.07156979	4.053791219	4.4444601465	4.2932877245	3.923021354	4.4110038185	4.0156174175	4.6589632745	3.878294684	3.838918309	3.8425704865	4.2056404915	4.3161687815	4.644360774	4.454372662	4.324917953	4.7843162725	3.932019154	3.932361986	3.962378226	4.6294839995	4.2957223555	3.5802340125	3.5287278895	4.0267005105	3.777069525	3.599832956	3.987746476	3.4079593865	3.177781461	3.193973549	3.293420904	3.326167252	3.8211472905
VWA5B2	5.04256729242974	5.20035041146612	5.64006003440201	5.33892017648779	5.12013688399021	5.17275676641357	5.4150638565	5.696306054	6.046518726	5.8559339225	5.485240021	5.6553512775	4.9823177945	5.0223954515	5.273318493	5.32986978	5.2182377415	5.128790046	4.964258611	5.1649141095	5.300140252	5.9411447595	5.394580703	5.2207599055	5.4127252935	4.968112704	5.128617614	4.7061795555	4.729778826	4.8591840265	5.224268552	5.5822275015	6.159769532	5.697170078	5.3764990035	5.6053514895	4.7972105435	5.1219334655	4.6632326135	4.8966629225	4.763629424	4.5811465285	4.972638688	5.4904376625	5.2325706705	4.866989454	4.9753701115	3.840973502	3.792332117	3.929293008	3.6834544615	3.8130476645	4.425103502
VWA7	4.44003105438376	4.90478564514549	5.24854520205127	5.04444375540271	4.8058190038645	4.94493188284015	4.734367026	4.96780603	5.541826358	5.094735022	5.146512115	4.819028244	4.406873144	4.734367026	4.734367026	4.535317846	4.585768915	4.522001051	4.353827543	5.054251334	5.512787733	5.65208663	5.608364727	5.373565612	5.423727936	5.171100982	4.71406364	5.280915594	4.97871548	5.137429773	5.462567378	5.813110827	6.042358748	5.740315402	5.680498423	5.684798884	5.189637013	5.316003951	5.10388672	5.325695014	5.169554057	4.360079713	4.825117101	5.188533964	4.763886487	4.806278455	4.694630807	4.028203418	3.890881136	4.537592681	4.411197734	4.411197734	4.677870909
VWA8	4.48059171561431	4.77557504956775	4.46381944485123	4.50493651534754	4.20204904414736	4.61085809986451	4.9838566625	5.2216629915	4.8926872055	4.9560159755	4.75570854	5.008684718	5.674943466	5.5155864795	5.7760315145	5.464711714	5.2687629765	5.3089695405	5.4266127875	5.0208310715	5.107672556	4.7967237305	4.9806118075	4.7354773725	4.980199644	4.7283897725	4.8740452675	4.68924025	5.3086652035	4.168148604	5.3548279585	5.517557373	5.2230963175	5.348877618	5.066228718	5.2567740445	5.375175078	6.190084718	6.370610665	6.5479727545	6.3545491235	4.2928961795	4.4540655175	4.088468109	4.1762262095	4.0343697455	4.1508357215	5.1695244635	4.817522536	4.805155993	4.8700185355	4.8614449745	4.45706014
VWA8-AS1	2.52811372934638	2.56005240302162	2.79729750678185	2.6264350216733	2.64913537132516	2.5961949037115	3.281557531	3.2876835295	3.372863442	3.2244982675	3.2945345725	3.2362154525	3.227670968	3.1258313825	3.034067203	3.14079463	3.1357589645	3.0480085475	3.074428511	2.7223059025	2.722613276	2.94090373	2.8652059225	2.8406092745	2.8143444745	2.539249566	2.64714208	2.5763604595	2.586426699	2.6228462555	2.8653321635	2.8963760345	3.101733585	3.0568944165	3.0125515615	2.946804704	2.6270701335	2.6969191475	2.6937507505	2.641728184	2.696919365	2.5181834385	2.5299934225	2.636383404	2.580480348	2.57630136	2.536627815	2.3406797175	2.247898348	2.252469528	2.2741541745	2.4104516955	2.5196395285
VWA9	5.18680848353503	4.79283376915255	4.72283978838875	4.87459640149273	4.82049206001381	4.95736055853064	5.6438237665	5.3505187395	5.143014136	5.364350647	5.2412088075	5.338801345	5.80584284	5.5390413995	5.480933176	5.6744890355	5.514107253	5.6089204375	5.651353396	5.4440047125	5.1092933505	4.9466844375	5.232417439	5.0439981745	5.054283151	5.2502808455	5.3063692295	5.3649179975	5.5471958705	5.4974515225	5.5314597085	5.184566399	4.883552476	5.168008515	5.169862983	5.05775591	5.628683298	5.3300834105	5.4186800525	5.3798057965	5.3506381555	4.9709739285	4.3899442825	4.35981088	4.648675576	4.5416231295	4.661270986	4.7477322555	4.7351142695	4.646932763	4.772625905	4.550858263	4.643674966
VWC2	2.26115223750927	2.46734502809171	2.45640880852671	2.45396512911244	2.46734502809171	2.29246721648779	3.030525089	3.030525089	3.030525089	3.25360729	3.030525089	2.895156969	3.313491881	2.890597337	3.115972004	3.030525089	3.20873194	3.030525089	2.933022463	2.605474934	2.797181644	2.61515268	2.899105817	2.836284826	2.551487183	2.611931305	2.5966606	2.455831404	2.455831404	2.46151225	2.692073	2.89375	2.752463	2.993175	2.915387	2.687857	2.753424	2.543116	2.537858	2.530565	2.692073	2.264595254	2.413887441	2.37055802	2.586263991	2.498283176	2.24443137	2.44353758	2.212038838	2.275239002	2.382339841	2.436632085	2.442097473
VWCE	6.09805455768876	6.47462375797856	5.59101581143518	5.7435268809048	5.75239676528378	5.4622813927627	6.932606171	7.295718586	6.461202013	6.233284778	6.267182824	5.918817369	5.17631509	5.313202623	5.541965727	5.495643904	5.479814423	5.460536195	5.239032862	6.590783248	6.572613988	6.060314498	6.112819383	5.947880616	5.964192286	5.895452206	6.266387452	6.074501347	6.010280255	6.013385491	6.881577	6.980763	6.464061	6.239056	6.235721	6.01428	6.353588	6.103426	5.805903	6.082165	6.349589	5.489059017	5.810894497	5.33166183	5.105827284	5.443669999	4.974481088	4.323689156	4.003565837	4.033540055	4.081909289	3.889877408	4.562042776
VWDE	2.88848133030699	2.87061598728016	2.49090999284965	2.43702320602835	2.51041755145674	2.4327892364722	3.4504747855	3.403511945	3.122521467	3.0446803385	3.0733982225	3.040902936	3.2086596445	3.3595180645	3.578704581	3.4213972895	3.196960231	3.774628615	3.7631718445	3.173372545	3.121873752	2.753278099	2.738080426	2.69405046	2.7666589745	2.648307335	2.752425467	2.8180471195	2.6568131255	2.8447539475	3.395958287	3.294197504	3.0213155195	2.8302417685	2.8803701425	2.972095135	3.151346601	3.2165733675	3.1516503535	3.027637571	3.1775085235	2.836009819	2.845994665	2.517459416	2.5008523685	2.4558866265	2.4513885275	2.4257654725	2.722118421	2.3434278265	2.5911250315	2.495736797	2.7609407365
VWF	3.973907843715	3.9911508926907	4.38934636052101	3.94098942854786	4.03096854328564	4.07487755488983	4.7501369575	5.1173098775	4.8235643285	4.9333493635	4.6923926645	4.9933991965	6.4500892665	6.0897633815	6.596333524	6.3890829165	6.904800085	5.8822018865	7.127882821	4.105395035	4.257846105	4.314263064	4.1785217455	4.139523216	4.5926400705	7.054909108	7.606748091	7.0199154325	6.3454232055	7.3512231845	4.61699786	4.535068642	4.5216574205	4.4379364285	4.457918746	4.849821572	5.390437609	7.1415660045	5.694269015	4.641591262	5.65694042	3.9577752545	3.920371844	4.2514367475	3.89908412	4.1205870255	4.155438369	3.4431809	3.4692250675	3.513307652	3.3563928575	3.706617831	3.724251565
WAC	6.24888293944484	6.30856108924013	5.87096659657263	6.30105379406319	6.37586870260553	6.24577928045455	6.90456440533333	6.95963978483333	6.48802871083333	7.04560419616667	7.08278426666667	6.93340773716667	7.33551323283333	7.143682438	7.19674131566667	6.91967394883333	7.28482830716667	7.2082387145	7.22707623383333	6.89426116333333	6.94970658916667	6.29704388066667	6.89324000633333	7.050289839	6.86694220266667	7.6293561095	7.14967729933333	7.580139472	7.315223135	7.46422424183333	7.120006089	7.149590458	6.57569021016667	7.14003134466667	7.28040469466667	7.15354860516667	7.73785326683333	7.31980790816667	7.47704212383333	7.37477193033333	7.23007858083333	6.58965350033333	6.58857456616667	6.05767132483333	6.5779226115	6.73467731216667	6.5473659865	7.64972876083333	7.35596292316667	7.66707041566667	7.37041600116667	7.69575596633333	7.26164649466667
WAC-AS1	7.27919786341516	7.1953474730502	6.29487690906734	7.20303195511086	7.31468445745771	6.95981727055899	7.8306652275	7.652740082	6.966421413	7.5704953315	7.7195645685	7.4771148155	7.8925434365	7.7591279415	7.6324415575	7.624895088	7.7156705565	7.6202781225	7.7336959365	7.7686589745	7.96198802	6.9566029935	7.8460233595	7.9325895585	7.509116347	7.26224173	6.861369982	7.7527405015	7.777728393	7.8869858245	7.99613327	8.0035726	7.020286984	7.879863679	8.0268839635	7.5674140135	7.7576100395	7.324361947	7.552247694	7.29823421	7.3072227775	6.976706457	7.2645817795	6.5952200705	7.015702665	7.3639472465	6.857878248	7.7427427755	7.834907576	7.945193109	7.973005206	7.8358125415	7.887592496
WAPAL	6.33585751774478	6.11515650826601	4.87621779082771	5.93428189429311	5.80760074097753	5.5239581424373	7.015346555	6.6586206795	5.418177716	6.584863565	6.44885384925	6.10804018425	6.54765808925	6.43443739775	6.4534263415	6.18617565725	6.16543790525	6.7307774015	6.24821044275	6.854292417	6.432423055	5.01220614275	6.298523416	6.15810447325	5.71863844	6.9006373025	6.610164581	7.0936307105	7.000796729	6.9103592825	7.13210214925	6.70159746675	5.305238605	6.584141208	6.3927716955	5.9366524675	7.5943911575	6.869607156	7.084435353	7.09346926875	6.991263877	6.27231614975	5.8245774625	4.37821540925	5.81546957175	5.59005229925	5.1271015275	6.27975008275	6.2155534995	6.232376106	6.1731024845	6.15480983225	6.15618880675
WARS	7.98856785608647	7.65146040850011	7.73528708315331	8.63142304456926	7.54728488868058	7.66013125434201	8.658997914	8.242707116	8.294125965	9.2751158395	8.1873158205	8.353345013	7.5788432695	7.682014215	7.7044491465	7.85704358	7.621406366	7.733720858	8.0354908545	8.6234552495	8.1709182315	8.2127585805	9.357434591	7.9576248735	8.0796688705	9.276082218	9.3656454895	10.2964380205	10.013940419	10.563010314	9.0398369225	8.5267201435	8.629038459	9.801858579	8.3989426185	8.4560323205	9.4473417755	8.3543610275	8.321031232	7.0237494365	7.590965666	8.2826508145	7.7272323795	7.848354664	8.9753763185	7.6323663985	7.5824024945	8.2440434895	7.609054089	8.722105846	8.1620051725	8.490706881	10.00542915
WARS2	4.591450179022	3.80213757740763	3.47377409178348	4.15686675494239	4.22989892056044	3.98826035726883	5.42474049066667	4.68903450533333	4.17180537966667	4.89656825966667	4.910962956	4.77034277966667	4.82797131433333	5.285781273	5.04426063733333	4.68309741733333	4.882055331	5.20222709633333	4.96024479166667	4.94865457266667	4.38093404433333	3.850979692	4.54453329	4.68164693933333	4.35311516766667	4.49415537266667	4.54293867066667	4.47720557733333	4.785455839	4.73309868733333	5.34065481033333	4.616130138	4.20999494366667	4.774825164	4.877958675	4.67218894066667	4.79481151766667	5.11280415666667	5.09459117566667	5.24894133466667	5.22728310266667	4.46315035266667	3.72949819766667	3.323681728	3.96875430566667	4.15469270266667	3.80655868633333	3.83938722	3.67036860366667	3.74079840866667	3.62898545666667	3.858979234	3.71308371933333
WAS	5.99846952825375	5.95434475919196	6.95623050666111	6.3377582367922	6.29278014477288	6.47496254354522	6.583696757	6.5431567655	7.2671186315	6.768363329	6.7481658335	7.09683225	6.550941608	6.6539499845	6.6011595515	6.7142117245	6.872745151	6.6768842895	6.677014565	6.2066775815	6.2126671515	7.1177627485	6.626418691	6.3966411495	6.6825362735	5.4331788475	5.759976349	5.3259777335	5.446433225	5.6719811805	6.8995279625	6.761838797	7.749843931	7.0713750735	6.875521722	7.233720791	6.0342303765	6.26928345	5.507169923	5.72971564	5.7442153925	7.093518852	6.7111510475	7.2884591415	6.9180512725	6.9452428945	7.1909939735	8.6731438515	7.7046257675	8.4826975855	8.3289035235	8.771825772	8.77527731
WASF1	5.82832619280791	6.11905613777533	5.29039644822747	5.53243600475863	6.24781646564257	5.98630836601367	5.853448292	6.124134305	5.529986896	5.682349071	6.103047267	5.898611835	4.845409844	4.811825824	4.967206932	4.910935595	4.775711407	4.839903334	5.170712836	6.577292671	6.810196782	5.990564635	6.550274451	7.170181398	6.594859547	6.577292671	5.457477142	6.82692513	6.577292671	5.640366584	6.6203183	6.710474838	6.013788054	6.584209673	7.390618903	6.74423856	6.68169215	6.277049305	6.765614774	6.253229327	6.425068551	5.615301393	5.732811329	5.480252436	5.019457532	6.143694951	5.913449575	4.006908979	3.814578951	3.346319679	3.792724474	3.809363588	2.776658137
WASF2	6.81227668851656	6.61405287719638	5.96990664147164	7.24302193515111	7.89800947406291	7.28277822536573	7.25750136433333	7.022531604	6.45595397766667	7.76811067	8.20537659866667	7.80033029266667	8.45646163	8.40619606233333	8.26291075266667	8.11408741833333	8.26572170533333	8.17654540866667	8.219263265	7.05603790166667	6.634150188	5.89653799666667	7.69354182066667	8.274237221	7.641993659	7.17953610566667	6.726722377	7.12599357833333	6.90279524566667	7.36025965566667	7.28338966	7.032912979	6.06383896533333	7.936611522	8.41489737933333	7.92029560533333	6.596608011	6.85101265166667	7.03816388266667	6.792488369	6.74989436766667	6.29054945233333	5.80595235	4.957275449	6.83754014133333	7.641353019	6.88991095366667	7.68292796266667	7.699213615	7.71772227666667	8.00510186533333	7.83817238566667	8.03720410866667
WASF3	6.8984765803719	7.0873512633837	4.2460868510286	6.5507518607641	7.24521143514951	6.93908384268748	7.550139644	7.566571701	4.724668964	7.126596485	7.745012925	7.507852523	7.447661577	7.274094244	7.664536722	6.458623857	6.917184432	7.274094244	7.270340093	7.35579159	7.351254202	4.570106606	7.124232232	7.740086189	7.480345916	7.16387322	6.485790143	6.43277379	6.394244447	5.945666111	7.557803851	7.624577785	4.771110805	6.884590055	7.885896954	7.638152413	7.36660209	7.918283683	8.886318504	8.070988437	8.046355571	6.734338802	6.660093069	3.960152491	6.150560892	7.147386919	6.577838343	3.312974934	4.083726209	2.844089232	3.392598188	3.673303405	3.191241146
WASH1	5.87830929864686	6.69903782788801	6.06171603962742	5.94205968940265	6.47025130120297	6.1993587842874	6.19395780633333	7.006828278	6.43264205866667	6.281998633	6.80554006866667	6.55526428333333	7.24578909066667	7.312842407	7.13460729116667	7.31943053283333	7.21741220266667	6.93918340266667	7.31235260516667	6.15246713233333	7.16343129883333	6.249845326	6.2826223605	6.92694631683333	6.53627536633333	5.63634174833333	5.45009985	5.79131077916667	6.33242027983333	5.74784988783333	6.34754774416667	7.29502808266667	6.472553791	6.4724440025	7.0192826065	6.70040550933333	6.162467902	6.26665823416667	6.26982358983333	6.12425914933333	5.97805265433333	5.60713994266667	6.56793951416667	5.87658062533333	5.774603424	6.399661833	5.98882034116667	6.21817745916667	6.4050537485	6.30951565116667	6.60833180983333	6.20007562933333	6.52885882783333
WASH2P	5.87830929864686	6.69903782788801	6.06171603962742	5.94205968940265	6.47025130120297	6.1993587842874	6.19395780633333	7.006828278	6.43264205866667	6.281998633	6.80554006866667	6.55526428333333	7.24578909066667	7.312842407	7.13460729116667	7.31943053283333	7.21741220266667	6.93918340266667	7.31235260516667	6.15246713233333	7.16343129883333	6.249845326	6.2826223605	6.92694631683333	6.53627536633333	5.63634174833333	5.45009985	5.79131077916667	6.33242027983333	5.74784988783333	6.34754774416667	7.29502808266667	6.472553791	6.4724440025	7.0192826065	6.70040550933333	6.162467902	6.26665823416667	6.26982358983333	6.12425914933333	5.97805265433333	5.60713994266667	6.56793951416667	5.87658062533333	5.774603424	6.399661833	5.98882034116667	6.21817745916667	6.4050537485	6.30951565116667	6.60833180983333	6.20007562933333	6.52885882783333
WASH3P	5.64556836639999	6.47105077773013	5.78567312017019	5.62418281729108	6.25214392322306	5.96120502877864	5.990445408	6.7802062288	6.126516624	5.9452624186	6.558323142	6.3227543476	7.0399750608	7.0780777578	6.8561575788	7.032793377	6.9569889114	6.6720482352	7.0500735376	5.9178799518	6.965559051	5.9740681368	5.9646804804	6.6780250218	6.30820229	5.4830359646	5.335137457	5.6193287516	6.1230122176	5.547898285	6.0979394198	7.051045592	6.1413127328	6.142836658	6.7409616294	6.4395264074	5.9541078892	6.0555228476	6.0567163692	5.9510913024	5.7809272296	5.3818176242	6.3319256202	5.5828583386	5.4328921402	6.1814965172	5.7180745602	6.0154065848	6.1818352308	6.1073693078	6.369175606	6.0462436672	6.3845872754
