KO	Pathway
K00914	mmu05010
K00922	mmu05010
K01059	mmu05010
K01064	mmu05010
K01357	mmu05010
K01367	mmu05010
K01384	mmu05010
K01389	mmu05010
K01408	mmu05010
K01558	mmu05010
K02084	mmu05010
K02085	mmu05010
K02090	mmu05010
K02105	mmu05010
K02125	mmu05010
K02126	mmu05010
K02127	mmu05010
K02128	mmu05010
K02131	mmu05010
K02132	mmu05010
K02133	mmu05010
K02134	mmu05010
K02135	mmu05010
K02136	mmu05010
K02137	mmu05010
K02138	mmu05010
K02157	mmu05010
K02158	mmu05010
K02165	mmu05010
K02183	mmu05010
K02187	mmu05010
K02235	mmu05010
K02256	mmu05010
K02261	mmu05010
K02262	mmu05010
K02263	mmu05010
K02264	mmu05010
K02265	mmu05010
K02266	mmu05010
K02267	mmu05010
K02268	mmu05010
K02270	mmu05010
K02271	mmu05010
K02272	mmu05010
K02273	mmu05010
K02329	mmu05010
K02353	mmu05010
K02354	mmu05010
K02373	mmu05010
K02375	mmu05010
K02376	mmu05010
K02432	mmu05010
K02580	mmu05010
K02649	mmu05010
K02725	mmu05010
K02726	mmu05010
K02727	mmu05010
K02728	mmu05010
K02729	mmu05010
K02730	mmu05010
K02731	mmu05010
K02732	mmu05010
K02734	mmu05010
K02735	mmu05010
K02736	mmu05010
K02737	mmu05010
K02738	mmu05010
K02739	mmu05010
K02833	mmu05010
K02842	mmu05010
K03028	mmu05010
K03029	mmu05010
K03030	mmu05010
K03031	mmu05010
K03032	mmu05010
K03033	mmu05010
K03035	mmu05010
K03036	mmu05010
K03037	mmu05010
K03038	mmu05010
K03039	mmu05010
K03061	mmu05010
K03062	mmu05010
K03063	mmu05010
K03064	mmu05010
K03065	mmu05010
K03066	mmu05010
K03068	mmu05010
K03069	mmu05010
K03083	mmu05010
K03096	mmu05010
K03097	mmu05010
K03115	mmu05010
K03156	mmu05010
K03158	mmu05010
K03173	mmu05010
K03209	mmu05010
K03237	mmu05010
K03853	mmu05010
K03878	mmu05010
K03879	mmu05010
K03880	mmu05010
K03881	mmu05010
K03882	mmu05010
K03883	mmu05010
K03884	mmu05010
K03934	mmu05010
K03935	mmu05010
K03936	mmu05010
K03937	mmu05010
K03938	mmu05010
K03939	mmu05010
K03940	mmu05010
K03941	mmu05010
K03942	mmu05010
K03943	mmu05010
K03944	mmu05010
K03945	mmu05010
K03946	mmu05010
K03947	mmu05010
K03948	mmu05010
K03949	mmu05010
K03950	mmu05010
K03951	mmu05010
K03952	mmu05010
K03953	mmu05010
K03954	mmu05010
K03955	mmu05010
K03956	mmu05010
K03957	mmu05010
K03958	mmu05010
K03959	mmu05010
K03960	mmu05010
K03961	mmu05010
K03962	mmu05010
K03963	mmu05010
K03964	mmu05010
K03965	mmu05010
K03966	mmu05010
K03967	mmu05010
K03968	mmu05010
K04129	mmu05010
K04131	mmu05010
K04133	mmu05010
K04348	mmu05010
K04365	mmu05010
K04366	mmu05010
K04368	mmu05010
K04369	mmu05010
K04371	mmu05010
K04374	mmu05010
K04380	mmu05010
K04383	mmu05010
K04385	mmu05010
K04390	mmu05010
K04397	mmu05010
K04398	mmu05010
K04399	mmu05010
K04426	mmu05010
K04431	mmu05010
K04440	mmu05010
K04452	mmu05010
K04456	mmu05010
K04467	mmu05010
K04505	mmu05010
K04519	mmu05010
K04520	mmu05010
K04521	mmu05010
K04522	mmu05010
K04524	mmu05010
K04526	mmu05010
K04527	mmu05010
K04528	mmu05010
K04529	mmu05010
K04532	mmu05010
K04550	mmu05010
K04604	mmu05010
K04634	mmu05010
K04690	mmu05010
K04726	mmu05010
K04735	mmu05010
K04741	mmu05010
K04809	mmu05010
K04850	mmu05010
K04851	mmu05010
K04853	mmu05010
K04857	mmu05010
K04958	mmu05010
K04959	mmu05010
K04960	mmu05010
K04963	mmu05010
K05208	mmu05010
K05209	mmu05010
K05210	mmu05010
K05211	mmu05010
K05212	mmu05010
K05405	mmu05010
K05453	mmu05010
K05853	mmu05010
K05858	mmu05010
K05862	mmu05010
K05863	mmu05010
K05864	mmu05010
K06059	mmu05010
K06170	mmu05010
K06171	mmu05010
K06172	mmu05010
K06268	mmu05010
K06691	mmu05010
K06693	mmu05010
K06704	mmu05010
K07187	mmu05010
K07203	mmu05010
K07209	mmu05010
K07210	mmu05010
K07374	mmu05010
K07375	mmu05010
K07747	mmu05010
K07827	mmu05010
K07828	mmu05010
K08008	mmu05010
K08269	mmu05010
K08331	mmu05010
K08333	mmu05010
K08334	mmu05010
K08683	mmu05010
K08738	mmu05010
K08845	mmu05010
K08852	mmu05010
K08860	mmu05010
K08957	mmu05010
K08960	mmu05010
K09027	mmu05010
K09054	mmu05010
K09565	mmu05010
K10396	mmu05010
K10407	mmu05010
K10881	mmu05010
K11351	mmu05010
K11352	mmu05010
K11353	mmu05010
K11716	mmu05010
K11987	mmu05010
K13240	mmu05010
K13241	mmu05010
K14709	mmu05010
K14710	mmu05010
K14711	mmu05010
K14712	mmu05010
K14713	mmu05010
K14714	mmu05010
K14715	mmu05010
K14716	mmu05010
K14717	mmu05010
K14718	mmu05010
K14719	mmu05010
K14720	mmu05010
K15040	mmu05010
K15041	mmu05010
K16172	mmu05010
K16195	mmu05010
K17445	mmu05010
K17446	mmu05010
K17589	mmu05010
K17889	mmu05010
K17906	mmu05010
K17908	mmu05010
K17985	mmu05010
K19722	mmu05010
K19730	mmu05010
K20720	mmu05010
K20723	mmu05010
K20858	mmu05010
K21246	mmu05010
K21357	mmu05010
K21398	mmu05010
K21421	mmu05010
K21423	mmu05010
K00234	mmu05012
K00235	mmu05012
K00236	mmu05012
K00237	mmu05012
K00274	mmu05012
K00411	mmu05012
K00412	mmu05012
K00413	mmu05012
K00414	mmu05012
K00415	mmu05012
K00416	mmu05012
K00417	mmu05012
K00418	mmu05012
K00419	mmu05012
K00420	mmu05012
K00501	mmu05012
K01116	mmu05012
K02084	mmu05012
K02125	mmu05012
K02126	mmu05012
K02127	mmu05012
K02128	mmu05012
K02131	mmu05012
K02132	mmu05012
K02133	mmu05012
K02134	mmu05012
K02135	mmu05012
K02136	mmu05012
K02137	mmu05012
K02138	mmu05012
K02159	mmu05012
K02183	mmu05012
K02187	mmu05012
K02256	mmu05012
K02261	mmu05012
K02262	mmu05012
K02263	mmu05012
K02264	mmu05012
K02265	mmu05012
K02266	mmu05012
K02267	mmu05012
K02268	mmu05012
K02270	mmu05012
K02271	mmu05012
K02272	mmu05012
K02273	mmu05012
K02308	mmu05012
K02725	mmu05012
K02726	mmu05012
K02727	mmu05012
K02728	mmu05012
K02729	mmu05012
K02730	mmu05012
K02731	mmu05012
K02732	mmu05012
K02734	mmu05012
K02735	mmu05012
K02736	mmu05012
K02737	mmu05012
K02738	mmu05012
K02739	mmu05012
K02927	mmu05012
K02977	mmu05012
K03028	mmu05012
K03029	mmu05012
K03030	mmu05012
K03031	mmu05012
K03032	mmu05012
K03033	mmu05012
K03035	mmu05012
K03036	mmu05012
K03037	mmu05012
K03038	mmu05012
K03039	mmu05012
K03061	mmu05012
K03062	mmu05012
K03063	mmu05012
K03064	mmu05012
K03065	mmu05012
K03066	mmu05012
K03178	mmu05012
K03237	mmu05012
K03671	mmu05012
K03878	mmu05012
K03879	mmu05012
K03880	mmu05012
K03881	mmu05012
K03882	mmu05012
K03883	mmu05012
K03884	mmu05012
K03934	mmu05012
K03935	mmu05012
K03936	mmu05012
K03937	mmu05012
K03938	mmu05012
K03939	mmu05012
K03940	mmu05012
K03941	mmu05012
K03942	mmu05012
K03943	mmu05012
K03944	mmu05012
K03945	mmu05012
K03946	mmu05012
K03947	mmu05012
K03948	mmu05012
K03949	mmu05012
K03950	mmu05012
K03951	mmu05012
K03952	mmu05012
K03953	mmu05012
K03954	mmu05012
K03955	mmu05012
K03956	mmu05012
K03957	mmu05012
K03958	mmu05012
K03959	mmu05012
K03960	mmu05012
K03961	mmu05012
K03962	mmu05012
K03963	mmu05012
K03964	mmu05012
K03965	mmu05012
K03966	mmu05012
K03967	mmu05012
K03968	mmu05012
K04144	mmu05012
K04145	mmu05012
K04243	mmu05012
K04266	mmu05012
K04345	mmu05012
K04374	mmu05012
K04380	mmu05012
K04399	mmu05012
K04426	mmu05012
K04440	mmu05012
K04451	mmu05012
K04452	mmu05012
K04515	mmu05012
K04528	mmu05012
K04551	mmu05012
K04552	mmu05012
K04553	mmu05012
K04554	mmu05012
K04555	mmu05012
K04556	mmu05012
K04557	mmu05012
K04558	mmu05012
K04565	mmu05012
K04570	mmu05012
K04630	mmu05012
K04632	mmu05012
K04633	mmu05012
K04958	mmu05012
K04959	mmu05012
K04960	mmu05012
K04963	mmu05012
K05036	mmu05012
K05611	mmu05012
K05638	mmu05012
K05687	mmu05012
K05688	mmu05012
K05862	mmu05012
K05863	mmu05012
K06030	mmu05012
K06691	mmu05012
K06693	mmu05012
K07374	mmu05012
K07375	mmu05012
K08045	mmu05012
K08155	mmu05012
K08669	mmu05012
K08738	mmu05012
K08770	mmu05012
K08844	mmu05012
K08852	mmu05012
K08860	mmu05012
K09027	mmu05012
K09054	mmu05012
K09488	mmu05012
K09490	mmu05012
K09565	mmu05012
K10396	mmu05012
K10407	mmu05012
K10456	mmu05012
K10575	mmu05012
K10578	mmu05012
K10698	mmu05012
K10881	mmu05012
K11351	mmu05012
K11352	mmu05012
K11353	mmu05012
K14709	mmu05012
K14710	mmu05012
K14711	mmu05012
K14712	mmu05012
K14713	mmu05012
K14714	mmu05012
K14715	mmu05012
K14716	mmu05012
K14717	mmu05012
K14718	mmu05012
K14719	mmu05012
K14720	mmu05012
K15040	mmu05012
K15041	mmu05012
K20858	mmu05012
K21278	mmu05012
K21356	mmu05012
K21398	mmu05012
K00234	mmu05014
K00235	mmu05014
K00236	mmu05014
K00237	mmu05014
K00411	mmu05014
K00412	mmu05014
K00413	mmu05014
K00414	mmu05014
K00415	mmu05014
K00416	mmu05014
K00417	mmu05014
K00418	mmu05014
K00419	mmu05014
K00420	mmu05014
K00432	mmu05014
K00914	mmu05014
K01370	mmu05014
K02084	mmu05014
K02125	mmu05014
K02126	mmu05014
K02127	mmu05014
K02128	mmu05014
K02131	mmu05014
K02132	mmu05014
K02133	mmu05014
K02134	mmu05014
K02135	mmu05014
K02136	mmu05014
K02137	mmu05014
K02138	mmu05014
K02158	mmu05014
K02159	mmu05014
K02161	mmu05014
K02187	mmu05014
K02256	mmu05014
K02261	mmu05014
K02262	mmu05014
K02263	mmu05014
K02264	mmu05014
K02265	mmu05014
K02266	mmu05014
K02267	mmu05014
K02268	mmu05014
K02270	mmu05014
K02271	mmu05014
K02272	mmu05014
K02273	mmu05014
K02308	mmu05014
K02725	mmu05014
K02726	mmu05014
K02727	mmu05014
K02728	mmu05014
K02729	mmu05014
K02730	mmu05014
K02731	mmu05014
K02732	mmu05014
K02734	mmu05014
K02735	mmu05014
K02736	mmu05014
K02737	mmu05014
K02738	mmu05014
K02739	mmu05014
K03028	mmu05014
K03029	mmu05014
K03030	mmu05014
K03031	mmu05014
K03032	mmu05014
K03033	mmu05014
K03035	mmu05014
K03036	mmu05014
K03037	mmu05014
K03038	mmu05014
K03039	mmu05014
K03061	mmu05014
K03062	mmu05014
K03063	mmu05014
K03064	mmu05014
K03065	mmu05014
K03066	mmu05014
K03156	mmu05014
K03158	mmu05014
K03173	mmu05014
K03237	mmu05014
K03781	mmu05014
K03878	mmu05014
K03879	mmu05014
K03880	mmu05014
K03881	mmu05014
K03882	mmu05014
K03883	mmu05014
K03884	mmu05014
K03934	mmu05014
K03935	mmu05014
K03936	mmu05014
K03937	mmu05014
K03938	mmu05014
K03939	mmu05014
K03940	mmu05014
K03941	mmu05014
K03942	mmu05014
K03943	mmu05014
K03944	mmu05014
K03945	mmu05014
K03946	mmu05014
K03947	mmu05014
K03948	mmu05014
K03949	mmu05014
K03950	mmu05014
K03951	mmu05014
K03952	mmu05014
K03953	mmu05014
K03954	mmu05014
K03955	mmu05014
K03956	mmu05014
K03957	mmu05014
K03958	mmu05014
K03959	mmu05014
K03960	mmu05014
K03961	mmu05014
K03962	mmu05014
K03963	mmu05014
K03964	mmu05014
K03965	mmu05014
K03966	mmu05014
K03967	mmu05014
K03968	mmu05014
K04348	mmu05014
K04374	mmu05014
K04392	mmu05014
K04399	mmu05014
K04426	mmu05014
K04432	mmu05014
K04433	mmu05014
K04441	mmu05014
K04451	mmu05014
K04452	mmu05014
K04523	mmu05014
K04556	mmu05014
K04565	mmu05014
K04569	mmu05014
K04570	mmu05014
K04572	mmu05014
K04573	mmu05014
K04574	mmu05014
K04575	mmu05014
K04647	mmu05014
K04648	mmu05014
K04726	mmu05014
K04741	mmu05014
K04960	mmu05014
K05085	mmu05014
K05141	mmu05014
K05197	mmu05014
K05198	mmu05014
K05208	mmu05014
K05209	mmu05014
K05210	mmu05014
K05211	mmu05014
K05212	mmu05014
K05410	mmu05014
K05455	mmu05014
K05456	mmu05014
K05457	mmu05014
K05458	mmu05014
K05613	mmu05014
K05688	mmu05014
K05692	mmu05014
K05759	mmu05014
K05862	mmu05014
K06268	mmu05014
K06691	mmu05014
K06693	mmu05014
K07203	mmu05014
K07374	mmu05014
K07375	mmu05014
K07607	mmu05014
K07874	mmu05014
K07887	mmu05014
K07901	mmu05014
K07925	mmu05014
K08269	mmu05014
K08331	mmu05014
K08333	mmu05014
K08334	mmu05014
K08738	mmu05014
K08852	mmu05014
K08860	mmu05014
K09027	mmu05014
K09054	mmu05014
K09291	mmu05014
K09490	mmu05014
K10396	mmu05014
K10407	mmu05014
K10408	mmu05014
K10409	mmu05014
K10410	mmu05014
K10411	mmu05014
K10412	mmu05014
K10424	mmu05014
K10425	mmu05014
K10426	mmu05014
K10427	mmu05014
K10428	mmu05014
K10435	mmu05014
K10706	mmu05014
K10707	mmu05014
K10881	mmu05014
K11143	mmu05014
K11351	mmu05014
K11352	mmu05014
K11353	mmu05014
K11407	mmu05014
K11518	mmu05014
K11519	mmu05014
K12172	mmu05014
K12192	mmu05014
K12650	mmu05014
K12741	mmu05014
K12881	mmu05014
K12882	mmu05014
K12892	mmu05014
K12896	mmu05014
K13098	mmu05014
K13158	mmu05014
K13213	mmu05014
K13240	mmu05014
K13241	mmu05014
K13525	mmu05014
K14004	mmu05014
K14284	mmu05014
K14285	mmu05014
K14295	mmu05014
K14296	mmu05014
K14297	mmu05014
K14298	mmu05014
K14299	mmu05014
K14300	mmu05014
K14301	mmu05014
K14302	mmu05014
K14303	mmu05014
K14304	mmu05014
K14305	mmu05014
K14306	mmu05014
K14307	mmu05014
K14308	mmu05014
K14309	mmu05014
K14310	mmu05014
K14311	mmu05014
K14312	mmu05014
K14313	mmu05014
K14314	mmu05014
K14315	mmu05014
K14316	mmu05014
K14317	mmu05014
K14318	mmu05014
K14381	mmu05014
K16575	mmu05014
K16576	mmu05014
K16631	mmu05014
K17095	mmu05014
K17589	mmu05014
K17889	mmu05014
K17906	mmu05014
K17908	mmu05014
K17985	mmu05014
K18723	mmu05014
K19026	mmu05014
K19730	mmu05014
K19946	mmu05014
K20719	mmu05014
K20858	mmu05014
K21246	mmu05014
K21357	mmu05014
K22759	mmu05014
K22913	mmu05014
K23600	mmu05014
K23609	mmu05014
K23610	mmu05014
K23611	mmu05014
K23625	mmu05014
K00234	mmu05016
K00235	mmu05016
K00236	mmu05016
K00237	mmu05016
K00411	mmu05016
K00412	mmu05016
K00413	mmu05016
K00414	mmu05016
K00415	mmu05016
K00416	mmu05016
K00417	mmu05016
K00418	mmu05016
K00419	mmu05016
K00420	mmu05016
K00432	mmu05016
K00914	mmu05016
K02084	mmu05016
K02125	mmu05016
K02126	mmu05016
K02127	mmu05016
K02128	mmu05016
K02131	mmu05016
K02132	mmu05016
K02133	mmu05016
K02134	mmu05016
K02135	mmu05016
K02136	mmu05016
K02137	mmu05016
K02138	mmu05016
K02159	mmu05016
K02187	mmu05016
K02256	mmu05016
K02261	mmu05016
K02262	mmu05016
K02263	mmu05016
K02264	mmu05016
K02265	mmu05016
K02266	mmu05016
K02267	mmu05016
K02268	mmu05016
K02270	mmu05016
K02271	mmu05016
K02272	mmu05016
K02273	mmu05016
K02725	mmu05016
K02726	mmu05016
K02727	mmu05016
K02728	mmu05016
K02729	mmu05016
K02730	mmu05016
K02731	mmu05016
K02732	mmu05016
K02734	mmu05016
K02735	mmu05016
K02736	mmu05016
K02737	mmu05016
K02738	mmu05016
K02739	mmu05016
K03006	mmu05016
K03007	mmu05016
K03008	mmu05016
K03009	mmu05016
K03010	mmu05016
K03011	mmu05016
K03012	mmu05016
K03013	mmu05016
K03014	mmu05016
K03015	mmu05016
K03016	mmu05016
K03017	mmu05016
K03028	mmu05016
K03029	mmu05016
K03030	mmu05016
K03031	mmu05016
K03032	mmu05016
K03033	mmu05016
K03035	mmu05016
K03036	mmu05016
K03037	mmu05016
K03038	mmu05016
K03039	mmu05016
K03061	mmu05016
K03062	mmu05016
K03063	mmu05016
K03064	mmu05016
K03065	mmu05016
K03066	mmu05016
K03120	mmu05016
K03129	mmu05016
K03173	mmu05016
K03878	mmu05016
K03879	mmu05016
K03880	mmu05016
K03881	mmu05016
K03882	mmu05016
K03883	mmu05016
K03884	mmu05016
K03934	mmu05016
K03935	mmu05016
K03936	mmu05016
K03937	mmu05016
K03938	mmu05016
K03939	mmu05016
K03940	mmu05016
K03941	mmu05016
K03942	mmu05016
K03943	mmu05016
K03944	mmu05016
K03945	mmu05016
K03946	mmu05016
K03947	mmu05016
K03948	mmu05016
K03949	mmu05016
K03950	mmu05016
K03951	mmu05016
K03952	mmu05016
K03953	mmu05016
K03954	mmu05016
K03955	mmu05016
K03956	mmu05016
K03957	mmu05016
K03958	mmu05016
K03959	mmu05016
K03960	mmu05016
K03961	mmu05016
K03962	mmu05016
K03963	mmu05016
K03964	mmu05016
K03965	mmu05016
K03966	mmu05016
K03967	mmu05016
K03968	mmu05016
K04355	mmu05016
K04398	mmu05016
K04399	mmu05016
K04418	mmu05016
K04426	mmu05016
K04431	mmu05016
K04440	mmu05016
K04451	mmu05016
K04498	mmu05016
K04533	mmu05016
K04559	mmu05016
K04560	mmu05016
K04564	mmu05016
K04565	mmu05016
K04604	mmu05016
K04634	mmu05016
K04638	mmu05016
K04644	mmu05016
K04645	mmu05016
K04646	mmu05016
K04647	mmu05016
K04648	mmu05016
K04684	mmu05016
K04849	mmu05016
K04958	mmu05016
K05003	mmu05016
K05197	mmu05016
K05198	mmu05016
K05199	mmu05016
K05200	mmu05016
K05208	mmu05016
K05210	mmu05016
K05613	mmu05016
K05614	mmu05016
K05625	mmu05016
K05858	mmu05016
K05862	mmu05016
K05863	mmu05016
K05870	mmu05016
K06067	mmu05016
K06691	mmu05016
K06693	mmu05016
K07202	mmu05016
K07203	mmu05016
K07374	mmu05016
K07375	mmu05016
K08269	mmu05016
K08331	mmu05016
K08333	mmu05016
K08334	mmu05016
K08530	mmu05016
K08738	mmu05016
K08769	mmu05016
K08852	mmu05016
K09047	mmu05016
K09048	mmu05016
K09222	mmu05016
K09565	mmu05016
K10132	mmu05016
K10396	mmu05016
K10407	mmu05016
K10408	mmu05016
K10409	mmu05016
K10410	mmu05016
K10411	mmu05016
K10412	mmu05016
K10424	mmu05016
K10425	mmu05016
K10426	mmu05016
K10427	mmu05016
K10428	mmu05016
K10881	mmu05016
K11143	mmu05016
K11351	mmu05016
K11352	mmu05016
K11353	mmu05016
K11644	mmu05016
K11824	mmu05016
K11825	mmu05016
K11826	mmu05016
K11827	mmu05016
K11828	mmu05016
K11829	mmu05016
K11830	mmu05016
K11831	mmu05016
K15040	mmu05016
K15041	mmu05016
K16575	mmu05016
K16576	mmu05016
K17589	mmu05016
K17889	mmu05016
K17906	mmu05016
K17908	mmu05016
K17985	mmu05016
K19730	mmu05016
K21246	mmu05016
K21357	mmu05016
K00914	mmu05017
K00922	mmu05017
K02649	mmu05017
K02677	mmu05017
K02725	mmu05017
K02726	mmu05017
K02727	mmu05017
K02728	mmu05017
K02729	mmu05017
K02730	mmu05017
K02731	mmu05017
K02732	mmu05017
K02734	mmu05017
K02735	mmu05017
K02736	mmu05017
K02737	mmu05017
K02738	mmu05017
K02739	mmu05017
K03028	mmu05017
K03029	mmu05017
K03030	mmu05017
K03031	mmu05017
K03032	mmu05017
K03033	mmu05017
K03035	mmu05017
K03036	mmu05017
K03037	mmu05017
K03038	mmu05017
K03039	mmu05017
K03061	mmu05017
K03062	mmu05017
K03063	mmu05017
K03064	mmu05017
K03065	mmu05017
K03066	mmu05017
K03120	mmu05017
K03124	mmu05017
K03173	mmu05017
K04344	mmu05017
K04426	mmu05017
K04440	mmu05017
K04456	mmu05017
K04603	mmu05017
K04634	mmu05017
K04684	mmu05017
K04889	mmu05017
K04893	mmu05017
K04958	mmu05017
K04959	mmu05017
K04960	mmu05017
K04961	mmu05017
K04966	mmu05017
K05197	mmu05017
K05198	mmu05017
K05199	mmu05017
K05208	mmu05017
K05209	mmu05017
K05210	mmu05017
K05211	mmu05017
K05212	mmu05017
K05213	mmu05017
K05214	mmu05017
K05617	mmu05017
K05853	mmu05017
K05858	mmu05017
K05862	mmu05017
K05863	mmu05017
K06053	mmu05017
K06249	mmu05017
K06691	mmu05017
K06693	mmu05017
K07203	mmu05017
K08064	mmu05017
K08269	mmu05017
K08331	mmu05017
K08333	mmu05017
K08334	mmu05017
K08532	mmu05017
K08738	mmu05017
K08852	mmu05017
K08956	mmu05017
K09027	mmu05017
K09064	mmu05017
K09565	mmu05017
K10881	mmu05017
K11304	mmu05017
K11863	mmu05017
K14564	mmu05017
K15040	mmu05017
K15041	mmu05017
K15840	mmu05017
K17079	mmu05017
K17589	mmu05017
K17680	mmu05017
K17889	mmu05017
K17906	mmu05017
K17908	mmu05017
K17943	mmu05017
K17985	mmu05017
K19323	mmu05017
K19324	mmu05017
K19662	mmu05017
K19663	mmu05017
K19730	mmu05017
K20053	mmu05017
K20054	mmu05017
K20225	mmu05017
K20858	mmu05017
K21246	mmu05017
K21357	mmu05017
K23010	mmu05017
K23616	mmu05017
K23625	mmu05017
K23920	mmu05017
K23932	mmu05017
K23933	mmu05017
K00234	mmu05020
K00235	mmu05020
K00236	mmu05020
K00237	mmu05020
K00411	mmu05020
K00412	mmu05020
K00413	mmu05020
K00414	mmu05020
K00415	mmu05020
K00416	mmu05020
K00417	mmu05020
K00418	mmu05020
K00419	mmu05020
K00420	mmu05020
K00922	mmu05020
K02084	mmu05020
K02125	mmu05020
K02126	mmu05020
K02127	mmu05020
K02128	mmu05020
K02131	mmu05020
K02132	mmu05020
K02133	mmu05020
K02134	mmu05020
K02135	mmu05020
K02136	mmu05020
K02137	mmu05020
K02138	mmu05020
K02158	mmu05020
K02159	mmu05020
K02187	mmu05020
K02256	mmu05020
K02261	mmu05020
K02262	mmu05020
K02263	mmu05020
K02264	mmu05020
K02265	mmu05020
K02266	mmu05020
K02267	mmu05020
K02268	mmu05020
K02270	mmu05020
K02271	mmu05020
K02272	mmu05020
K02273	mmu05020
K02599	mmu05020
K02649	mmu05020
K02725	mmu05020
K02726	mmu05020
K02727	mmu05020
K02728	mmu05020
K02729	mmu05020
K02730	mmu05020
K02731	mmu05020
K02732	mmu05020
K02734	mmu05020
K02735	mmu05020
K02736	mmu05020
K02737	mmu05020
K02738	mmu05020
K02739	mmu05020
K03028	mmu05020
K03029	mmu05020
K03030	mmu05020
K03031	mmu05020
K03032	mmu05020
K03033	mmu05020
K03035	mmu05020
K03036	mmu05020
K03037	mmu05020
K03038	mmu05020
K03039	mmu05020
K03061	mmu05020
K03062	mmu05020
K03063	mmu05020
K03064	mmu05020
K03065	mmu05020
K03066	mmu05020
K03083	mmu05020
K03097	mmu05020
K03115	mmu05020
K03156	mmu05020
K03237	mmu05020
K03283	mmu05020
K03878	mmu05020
K03879	mmu05020
K03880	mmu05020
K03881	mmu05020
K03882	mmu05020
K03883	mmu05020
K03884	mmu05020
K03934	mmu05020
K03935	mmu05020
K03936	mmu05020
K03937	mmu05020
K03938	mmu05020
K03939	mmu05020
K03940	mmu05020
K03941	mmu05020
K03942	mmu05020
K03943	mmu05020
K03944	mmu05020
K03945	mmu05020
K03946	mmu05020
K03947	mmu05020
K03948	mmu05020
K03949	mmu05020
K03950	mmu05020
K03951	mmu05020
K03952	mmu05020
K03953	mmu05020
K03954	mmu05020
K03955	mmu05020
K03956	mmu05020
K03957	mmu05020
K03958	mmu05020
K03959	mmu05020
K03960	mmu05020
K03961	mmu05020
K03962	mmu05020
K03963	mmu05020
K03964	mmu05020
K03965	mmu05020
K03966	mmu05020
K03967	mmu05020
K03968	mmu05020
K03986	mmu05020
K03987	mmu05020
K03988	mmu05020
K03994	mmu05020
K03995	mmu05020
K03996	mmu05020
K03997	mmu05020
K03998	mmu05020
K03999	mmu05020
K04000	mmu05020
K04345	mmu05020
K04348	mmu05020
K04371	mmu05020
K04374	mmu05020
K04383	mmu05020
K04392	mmu05020
K04399	mmu05020
K04440	mmu05020
K04441	mmu05020
K04450	mmu05020
K04452	mmu05020
K04519	mmu05020
K04565	mmu05020
K04741	mmu05020
K04849	mmu05020
K04850	mmu05020
K04851	mmu05020
K04853	mmu05020
K04857	mmu05020
K04958	mmu05020
K04959	mmu05020
K04960	mmu05020
K04961	mmu05020
K04962	mmu05020
K04963	mmu05020
K05208	mmu05020
K05209	mmu05020
K05210	mmu05020
K05211	mmu05020
K05212	mmu05020
K05213	mmu05020
K05214	mmu05020
K05405	mmu05020
K05634	mmu05020
K05635	mmu05020
K05703	mmu05020
K05862	mmu05020
K05863	mmu05020
K05870	mmu05020
K06068	mmu05020
K06268	mmu05020
K06278	mmu05020
K06491	mmu05020
K06691	mmu05020
K06693	mmu05020
K07374	mmu05020
K07375	mmu05020
K07860	mmu05020
K08009	mmu05020
K08010	mmu05020
K08011	mmu05020
K08012	mmu05020
K08738	mmu05020
K08860	mmu05020
K09047	mmu05020
K09048	mmu05020
K09049	mmu05020
K09203	mmu05020
K09490	mmu05020
K09553	mmu05020
K09565	mmu05020
K10396	mmu05020
K10407	mmu05020
K10881	mmu05020
K11351	mmu05020
K11352	mmu05020
K11353	mmu05020
K12499	mmu05020
K12958	mmu05020
K12959	mmu05020
K15040	mmu05020
K15041	mmu05020
K20858	mmu05020
K21421	mmu05020
K00182	mmu05022
K00234	mmu05022
K00235	mmu05022
K00236	mmu05022
K00237	mmu05022
K00312	mmu05022
K00408	mmu05022
K00411	mmu05022
K00412	mmu05022
K00413	mmu05022
K00414	mmu05022
K00415	mmu05022
K00416	mmu05022
K00417	mmu05022
K00418	mmu05022
K00419	mmu05022
K00420	mmu05022
K00432	mmu05022
K00444	mmu05022
K00445	mmu05022
K00572	mmu05022
K00714	mmu05022
K00914	mmu05022
K01064	mmu05022
K01116	mmu05022
K01357	mmu05022
K01367	mmu05022
K01384	mmu05022
K01558	mmu05022
K02084	mmu05022
K02085	mmu05022
K02090	mmu05022
K02105	mmu05022
K02125	mmu05022
K02126	mmu05022
K02127	mmu05022
K02128	mmu05022
K02131	mmu05022
K02132	mmu05022
K02133	mmu05022
K02134	mmu05022
K02135	mmu05022
K02136	mmu05022
K02137	mmu05022
K02138	mmu05022
K02157	mmu05022
K02158	mmu05022
K02159	mmu05022
K02161	mmu05022
K02165	mmu05022
K02183	mmu05022
K02187	mmu05022
K02235	mmu05022
K02256	mmu05022
K02261	mmu05022
K02262	mmu05022
K02263	mmu05022
K02264	mmu05022
K02265	mmu05022
K02266	mmu05022
K02267	mmu05022
K02268	mmu05022
K02270	mmu05022
K02271	mmu05022
K02272	mmu05022
K02273	mmu05022
K02308	mmu05022
K02329	mmu05022
K02353	mmu05022
K02354	mmu05022
K02373	mmu05022
K02375	mmu05022
K02376	mmu05022
K02432	mmu05022
K02580	mmu05022
K02677	mmu05022
K02725	mmu05022
K02726	mmu05022
