KO	Pathway
K23561	hsa05134
K00889	hsa05135
K00922	hsa05135
K01116	hsa05135
K01370	hsa05135
K02580	hsa05135
K02649	hsa05135
K03083	hsa05135
K03156	hsa05135
K03173	hsa05135
K03175	hsa05135
K04368	hsa05135
K04369	hsa05135
K04371	hsa05135
K04373	hsa05135
K04379	hsa05135
K04392	hsa05135
K04393	hsa05135
K04403	hsa05135
K04404	hsa05135
K04427	hsa05135
K04430	hsa05135
K04431	hsa05135
K04432	hsa05135
K04433	hsa05135
K04438	hsa05135
K04440	hsa05135
K04441	hsa05135
K04446	hsa05135
K04448	hsa05135
K04456	hsa05135
K04467	hsa05135
K04513	hsa05135
K04514	hsa05135
K04519	hsa05135
K04634	hsa05135
K04729	hsa05135
K04730	hsa05135
K04733	hsa05135
K04734	hsa05135
K04735	hsa05135
K05405	hsa05135
K05410	hsa05135
K05411	hsa05135
K05415	hsa05135
K05429	hsa05135
K05443	hsa05135
K05482	hsa05135
K05627	hsa05135
K05692	hsa05135
K05704	hsa05135
K05717	hsa05135
K05719	hsa05135
K05725	hsa05135
K05726	hsa05135
K05730	hsa05135
K05743	hsa05135
K05747	hsa05135
K05748	hsa05135
K05754	hsa05135
K05755	hsa05135
K05756	hsa05135
K05757	hsa05135
K05758	hsa05135
K05760	hsa05135
K05842	hsa05135
K05856	hsa05135
K05871	hsa05135
K06071	hsa05135
K06454	hsa05135
K06458	hsa05135
K06459	hsa05135
K06472	hsa05135
K06483	hsa05135
K06484	hsa05135
K06856	hsa05135
K07209	hsa05135
K07210	hsa05135
K07360	hsa05135
K07361	hsa05135
K07362	hsa05135
K07532	hsa05135
K07860	hsa05135
K07861	hsa05135
K07863	hsa05135
K07941	hsa05135
K08598	hsa05135
K08599	hsa05135
K10030	hsa05135
K10160	hsa05135
K10784	hsa05135
K10785	hsa05135
K12330	hsa05135
K12341	hsa05135
K12366	hsa05135
K12487	hsa05135
K12799	hsa05135
K12800	hsa05135
K12803	hsa05135
K12805	hsa05135
K13708	hsa05135
K13710	hsa05135
K13735	hsa05135
K14624	hsa05135
K17260	hsa05135
K17332	hsa05135
K17333	hsa05135
K17388	hsa05135
K17698	hsa05135
K18584	hsa05135
K18985	hsa05135
K19475	hsa05135
K21072	hsa05135
K23471	hsa05135
K23472	hsa05135
K23473	hsa05135
K23474	hsa05135
K23475	hsa05135
K23476	hsa05135
K23477	hsa05135
K23478	hsa05135
K23612	hsa05135
K23691	hsa05135
K01404	hsa05140
K02580	hsa05140
K02581	hsa05140
K03156	hsa05140
K03175	hsa05140
K03231	hsa05140
K03990	hsa05140
K04011	hsa05140
K04371	hsa05140
K04375	hsa05140
K04379	hsa05140
K04383	hsa05140
K04403	hsa05140
K04404	hsa05140
K04427	hsa05140
K04441	hsa05140
K04447	hsa05140
K04448	hsa05140
K04519	hsa05140
K04687	hsa05140
K04729	hsa05140
K04730	hsa05140
K04733	hsa05140
K04734	hsa05140
K04735	hsa05140
K05132	hsa05140
K05133	hsa05140
K05406	hsa05140
K05425	hsa05140
K05430	hsa05140
K05443	hsa05140
K05697	hsa05140
K05719	hsa05140
K06461	hsa05140
K06463	hsa05140
K06464	hsa05140
K06472	hsa05140
K06483	hsa05140
K06498	hsa05140
K06752	hsa05140
K06856	hsa05140
K08009	hsa05140
K08010	hsa05140
K08011	hsa05140
K08012	hsa05140
K10159	hsa05140
K10160	hsa05140
K11217	hsa05140
K11220	hsa05140
K11987	hsa05140
K13241	hsa05140
K13375	hsa05140
K13376	hsa05140
K13377	hsa05140
K13536	hsa05140
K13537	hsa05140
K16824	hsa05140
K19662	hsa05140
K21421	hsa05140
K00922	hsa05142
K01283	hsa05142
K01354	hsa05142
K02373	hsa05142
K02580	hsa05142
K02649	hsa05142
K03156	hsa05142
K03158	hsa05142
K03175	hsa05142
K03456	hsa05142
K03898	hsa05142
K03916	hsa05142
K03982	hsa05142
K03986	hsa05142
K03987	hsa05142
K03988	hsa05142
K03990	hsa05142
K04354	hsa05142
K04371	hsa05142
K04379	hsa05142
K04382	hsa05142
K04388	hsa05142
K04389	hsa05142
K04390	hsa05142
K04398	hsa05142
K04430	hsa05142
K04440	hsa05142
K04441	hsa05142
K04448	hsa05142
K04456	hsa05142
K04467	hsa05142
K04500	hsa05142
K04519	hsa05142
K04534	hsa05142
K04630	hsa05142
K04632	hsa05142
K04633	hsa05142
K04634	hsa05142
K04635	hsa05142
K04636	hsa05142
K04637	hsa05142
K04674	hsa05142
K04687	hsa05142
K04724	hsa05142
K04729	hsa05142
K04730	hsa05142
K04733	hsa05142
K04734	hsa05142
K04735	hsa05142
K05132	hsa05142
K05133	hsa05142
K05405	hsa05142
K05406	hsa05142
K05408	hsa05142
K05415	hsa05142
K05425	hsa05142
K05429	hsa05142
K05443	hsa05142
K05842	hsa05142
K05858	hsa05142
K06450	hsa05142
K06451	hsa05142
K06452	hsa05142
K06453	hsa05142
K07209	hsa05142
K07210	hsa05142
K08041	hsa05142
K08057	hsa05142
K08571	hsa05142
K10030	hsa05142
K10159	hsa05142
K10160	hsa05142
K10161	hsa05142
K10169	hsa05142
K10784	hsa05142
K10785	hsa05142
K12499	hsa05142
K13241	hsa05142
K13375	hsa05142
K13376	hsa05142
K13377	hsa05142
K13729	hsa05142
K14624	hsa05142
K23590	hsa05142
K23591	hsa05142
K00463	hsa05143
K01354	hsa05143
K01392	hsa05143
K01404	hsa05143
K02677	hsa05143
K03156	hsa05143
K03898	hsa05143
K04234	hsa05143
K04389	hsa05143
K04390	hsa05143
K04519	hsa05143
K04634	hsa05143
K04687	hsa05143
K04729	hsa05143
K05405	hsa05143
K05406	hsa05143
K05425	hsa05143
K05443	hsa05143
K05482	hsa05143
K05858	hsa05143
K06241	hsa05143
K06490	hsa05143
K06494	hsa05143
K06527	hsa05143
K06856	hsa05143
K08757	hsa05143
K10161	hsa05143
K12334	hsa05143
K13537	hsa05143
K13822	hsa05143
K13823	hsa05143
K14473	hsa05143
K14474	hsa05143
K14475	hsa05143
K14477	hsa05143
K14478	hsa05143
K14479	hsa05143
K19662	hsa05143
K19663	hsa05143
K23584	hsa05143
K23585	hsa05143
K03156	hsa05144
K03160	hsa05144
K03161	hsa05144
K04011	hsa05144
K04519	hsa05144
K04550	hsa05144
K04659	hsa05144
K04687	hsa05144
K04729	hsa05144
K05099	hsa05144
K05405	hsa05144
K05406	hsa05144
K05423	hsa05144
K05443	hsa05144
K05460	hsa05144
K05482	hsa05144
K05718	hsa05144
K06257	hsa05144
K06259	hsa05144
K06464	hsa05144
K06471	hsa05144
K06490	hsa05144
K06494	hsa05144
K06496	hsa05144
K06508	hsa05144
K06527	hsa05144
K06543	hsa05144
K06574	hsa05144
K06575	hsa05144
K06576	hsa05144
K06728	hsa05144
K10030	hsa05144
K10159	hsa05144
K10160	hsa05144
K10161	hsa05144
K10784	hsa05144
K10785	hsa05144
K13375	hsa05144
K13376	hsa05144
K13377	hsa05144
K13822	hsa05144
K13823	hsa05144
K13833	hsa05144
K13834	hsa05144
K13835	hsa05144
K13836	hsa05144
K13837	hsa05144
K13838	hsa05144
K13839	hsa05144
K13840	hsa05144
K13841	hsa05144
K13842	hsa05144
K13843	hsa05144
K13844	hsa05144
K13845	hsa05144
K13846	hsa05144
K13847	hsa05144
K13848	hsa05144
K13849	hsa05144
K13850	hsa05144
K13851	hsa05144
K13852	hsa05144
K14624	hsa05144
K16336	hsa05144
K16857	hsa05144
K20925	hsa05144
K23459	hsa05144
K00461	hsa05145
K02158	hsa05145
K02161	hsa05145
K02187	hsa05145
K02580	hsa05145
K02581	hsa05145
K03156	hsa05145
K03158	hsa05145
K03160	hsa05145
K03161	hsa05145
K03175	hsa05145
K03283	hsa05145
K04180	hsa05145
K04371	hsa05145
K04398	hsa05145
K04399	hsa05145
K04403	hsa05145
K04404	hsa05145
K04427	hsa05145
K04432	hsa05145
K04433	hsa05145
K04440	hsa05145
K04441	hsa05145
K04447	hsa05145
K04456	hsa05145
K04467	hsa05145
K04534	hsa05145
K04570	hsa05145
K04630	hsa05145
K04687	hsa05145
K04692	hsa05145
K04694	hsa05145
K04725	hsa05145
K04729	hsa05145
K04730	hsa05145
K04733	hsa05145
K04734	hsa05145
K04735	hsa05145
K05132	hsa05145
K05133	hsa05145
K05134	hsa05145
K05135	hsa05145
K05400	hsa05145
K05406	hsa05145
K05425	hsa05145
K05443	hsa05145
K05635	hsa05145
K05636	hsa05145
K05637	hsa05145
K05719	hsa05145
K06240	hsa05145
K06241	hsa05145
K06243	hsa05145
K06244	hsa05145
K06245	hsa05145
K06246	hsa05145
K06247	hsa05145
K06276	hsa05145
K06485	hsa05145
K06752	hsa05145
K07209	hsa05145
K07210	hsa05145
K08060	hsa05145
K08738	hsa05145
K09565	hsa05145
K10159	hsa05145
K10160	hsa05145
K11217	hsa05145
K11219	hsa05145
K11220	hsa05145
K12473	hsa05145
K13241	hsa05145
K13375	hsa05145
K13376	hsa05145
K13377	hsa05145
K13412	hsa05145
K13845	hsa05145
K14139	hsa05145
K14140	hsa05145
K14141	hsa05145
K14142	hsa05145
K14143	hsa05145
K14144	hsa05145
K14145	hsa05145
K14146	hsa05145
K14147	hsa05145
K14148	hsa05145
K14149	hsa05145
K14150	hsa05145
K14151	hsa05145
K16060	hsa05145
K16061	hsa05145
K21289	hsa05145
K21290	hsa05145
K23534	hsa05145
K00922	hsa05146
K01319	hsa05146
K01476	hsa05146
K02187	hsa05146
K02580	hsa05146
K02649	hsa05146
K02677	hsa05146
K03156	hsa05146
K03997	hsa05146
K03998	hsa05146
K03999	hsa05146
K04000	hsa05146
K04072	hsa05146
K04345	hsa05146
K04386	hsa05146
K04387	hsa05146
K04391	hsa05146
K04455	hsa05146
K04519	hsa05146
K04632	hsa05146
K04633	hsa05146
K04634	hsa05146
K04635	hsa05146
K04636	hsa05146
K04637	hsa05146
K04687	hsa05146
K04735	hsa05146
K05405	hsa05146
K05406	hsa05146
K05425	hsa05146
K05427	hsa05146
K05443	hsa05146
K05505	hsa05146
K05635	hsa05146
K05636	hsa05146
K05637	hsa05146
K05699	hsa05146
K05700	hsa05146
K05717	hsa05146
K05725	hsa05146
K05858	hsa05146
K06236	hsa05146
K06237	hsa05146
K06240	hsa05146
K06241	hsa05146
K06243	hsa05146
K06244	hsa05146
K06245	hsa05146
K06246	hsa05146
K06247	hsa05146
K06448	hsa05146
K06461	hsa05146
K06464	hsa05146
K06856	hsa05146
K07887	hsa05146
K07888	hsa05146
K07889	hsa05146
K07897	hsa05146
K07898	hsa05146
K08041	hsa05146
K08570	hsa05146
K10030	hsa05146
K10159	hsa05146
K10160	hsa05146
K10955	hsa05146
K13241	hsa05146
K13279	hsa05146
K13375	hsa05146
K13376	hsa05146
K13377	hsa05146
K13963	hsa05146
K13968	hsa05146
K13969	hsa05146
K13970	hsa05146
K13971	hsa05146
K13972	hsa05146
K13973	hsa05146
K13974	hsa05146
K13975	hsa05146
K13976	hsa05146
K13977	hsa05146
K13978	hsa05146
K19662	hsa05146
K19663	hsa05146
K19720	hsa05146
K23601	hsa05146
K23602	hsa05146
K01315	hsa05150
K01330	hsa05150
K01331	hsa05150
K01332	hsa05150
K01333	hsa05150
K01334	hsa05150
K01335	hsa05150
K01401	hsa05150
K03367	hsa05150
K03739	hsa05150
K03740	hsa05150
K03905	hsa05150
K03986	hsa05150
K03987	hsa05150
K03988	hsa05150
K03989	hsa05150
K03990	hsa05150
K03991	hsa05150
K03992	hsa05150
K03993	hsa05150
K03994	hsa05150
K04004	hsa05150
K04009	hsa05150
K04010	hsa05150
K04172	hsa05150
K04173	hsa05150
K04279	hsa05150
K05230	hsa05150
K05443	hsa05150
K05718	hsa05150
K06461	hsa05150
K06463	hsa05150
K06464	hsa05150
K06472	hsa05150
K06490	hsa05150
K06496	hsa05150
K06498	hsa05150
K06513	hsa05150
K06544	hsa05150
K06752	hsa05150
K06856	hsa05150
K07596	hsa05150
K07604	hsa05150
K10784	hsa05150
K10785	hsa05150
K11038	hsa05150
K11040	hsa05150
K11041	hsa05150
K11043	hsa05150
K12560	hsa05150
K13916	hsa05150
K14188	hsa05150
K14192	hsa05150
K14193	hsa05150
K14194	hsa05150
K14195	hsa05150
K14196	hsa05150
K14197	hsa05150
K14198	hsa05150
K14199	hsa05150
K14200	hsa05150
K14201	hsa05150
K14202	hsa05150
K14203	hsa05150
K14204	hsa05150
K14205	hsa05150
K16824	hsa05150
K19079	hsa05150
K19080	hsa05150
K21100	hsa05150
K23125	hsa05150
K23126	hsa05150
K23586	hsa05150
K23587	hsa05150
K00914	hsa05152
K01368	hsa05152
K01379	hsa05152
K02040	hsa05152
K02084	hsa05152
K02144	hsa05152
K02146	hsa05152
K02154	hsa05152
K02155	hsa05152
K02158	hsa05152
K02159	hsa05152
K02161	hsa05152
K02183	hsa05152
K02187	hsa05152
K02373	hsa05152
K02580	hsa05152
K03156	hsa05152
K03158	hsa05152
K03171	hsa05152
K03175	hsa05152
K03661	hsa05152
K03662	hsa05152
K03990	hsa05152
K04011	hsa05152
K04043	hsa05152
K04077	hsa05152
K04348	hsa05152
K04366	hsa05152
K04371	hsa05152
K04383	hsa05152
K04391	hsa05152
K04398	hsa05152
K04399	hsa05152
K04400	hsa05152
K04440	hsa05152
K04441	hsa05152
K04447	hsa05152
K04456	hsa05152
K04498	hsa05152
K04513	hsa05152
K04515	hsa05152
K04519	hsa05152
K04687	hsa05152
K04718	hsa05152
K04726	hsa05152
K04729	hsa05152
K04730	hsa05152
K04731	hsa05152
K04733	hsa05152
K04735	hsa05152
K05132	hsa05152
K05133	hsa05152
K05134	hsa05152
K05135	hsa05152
K05398	hsa05152
K05399	hsa05152
K05403	hsa05152
K05405	hsa05152
K05406	hsa05152
K05414	hsa05152
K05415	hsa05152
K05425	hsa05152
K05426	hsa05152
K05443	hsa05152
K05482	hsa05152
K05704	hsa05152
K05855	hsa05152
K05870	hsa05152
K06268	hsa05152
K06461	hsa05152
K06462	hsa05152
K06463	hsa05152
K06464	hsa05152
K06472	hsa05152
K06498	hsa05152
K06505	hsa05152
K06528	hsa05152
K06560	hsa05152
K06563	hsa05152
K06752	hsa05152
K06856	hsa05152
K07368	hsa05152
K07369	hsa05152
K07438	hsa05152
K07532	hsa05152
K07887	hsa05152
K07888	hsa05152
K07889	hsa05152
K07897	hsa05152
K07983	hsa05152
K08060	hsa05152
K08061	hsa05152
K08062	hsa05152
K08063	hsa05152
K08064	hsa05152
K08065	hsa05152
K08066	hsa05152
K08539	hsa05152
K08738	hsa05152
K08846	hsa05152
K08862	hsa05152
K10048	hsa05152
K10049	hsa05152
K10059	hsa05152
K10074	hsa05152
K10159	hsa05152
K10160	hsa05152
K10161	hsa05152
K10165	hsa05152
K10169	hsa05152
K11217	hsa05152
K11220	hsa05152
K12478	hsa05152
K12560	hsa05152
K12794	hsa05152
K13241	hsa05152
K13375	hsa05152
K13376	hsa05152
K13377	hsa05152
K13882	hsa05152
K13916	hsa05152
K14949	hsa05152
K14952	hsa05152
K14953	hsa05152
K14954	hsa05152
K14955	hsa05152
K14956	hsa05152
K14957	hsa05152
K14958	hsa05152
K16824	hsa05152
K21302	hsa05152
K00922	hsa05160
K01165	hsa05160
K02084	hsa05160
K02089	hsa05160
K02091	hsa05160
K02105	hsa05160
K02158	hsa05160
K02159	hsa05160
K02187	hsa05160
K02206	hsa05160
K02373	hsa05160
K02580	hsa05160
K02649	hsa05160
K02833	hsa05160
K02861	hsa05160
K03083	hsa05160
K03099	hsa05160
K03156	hsa05160
K03158	hsa05160
K03171	hsa05160
K03173	hsa05160
K03174	hsa05160
K03175	hsa05160
K03237	hsa05160
K03250	hsa05160
K03456	hsa05160
K04354	hsa05160
K04357	hsa05160
K04361	hsa05160
K04364	hsa05160
K04365	hsa05160
K04366	hsa05160
K04368	hsa05160
K04369	hsa05160
K04371	hsa05160
K04377	hsa05160
K04382	hsa05160
K04389	hsa05160
K04390	hsa05160
K04398	hsa05160
K04399	hsa05160
K04451	hsa05160
K04456	hsa05160
K04467	hsa05160
K04503	hsa05160
K04687	hsa05160
K04692	hsa05160
K04693	hsa05160
K04696	hsa05160
K04706	hsa05160
K04724	hsa05160
K04726	hsa05160
K04734	hsa05160
K04735	hsa05160
K05130	hsa05160
K05131	hsa05160
K05401	hsa05160
K05410	hsa05160
K05411	hsa05160
K05414	hsa05160
K05415	hsa05160
K05842	hsa05160
K06087	hsa05160
K06088	hsa05160
K06508	hsa05160
K06618	hsa05160
K06620	hsa05160
K06625	hsa05160
K06630	hsa05160
K06698	hsa05160
K07209	hsa05160
K07210	hsa05160
K07211	hsa05160
K07294	hsa05160
K07827	hsa05160
K07828	hsa05160
K08524	hsa05160
K08536	hsa05160
K08738	hsa05160
K08845	hsa05160
K08860	hsa05160
K09389	hsa05160
K09447	hsa05160
K11217	hsa05160
K11219	hsa05160
K11220	hsa05160
K11221	hsa05160
K12473	hsa05160
K12646	hsa05160
K12648	hsa05160
K12671	hsa05160
K13885	hsa05160
K14021	hsa05160
K14216	hsa05160
K14217	hsa05160
K14754	hsa05160
K15045	hsa05160
K16194	hsa05160
K16195	hsa05160
K16196	hsa05160
K16197	hsa05160
K16198	hsa05160
K17454	hsa05160
K22271	hsa05160
K22272	hsa05160
K22273	hsa05160
K22274	hsa05160
K22275	hsa05160
K22472	hsa05160
K22497	hsa05160
K22498	hsa05160
K24861	hsa05160
K00922	hsa05161
K01403	hsa05161
K02084	hsa05161
K02158	hsa05161
K02159	hsa05161
K02161	hsa05161
K02187	hsa05161
K02206	hsa05161
K02373	hsa05161
K02580	hsa05161
K02649	hsa05161
K02677	hsa05161
K02833	hsa05161
K03099	hsa05161
K03156	hsa05161
K03174	hsa05161
K03175	hsa05161
K03662	hsa05161
K04364	hsa05161
K04365	hsa05161
K04366	hsa05161
K04368	hsa05161
K04369	hsa05161
K04371	hsa05161
K04374	hsa05161
K04375	hsa05161
K04377	hsa05161
K04379	hsa05161
K04388	hsa05161
K04389	hsa05161
K04390	hsa05161
K04398	hsa05161
K04399	hsa05161
K04400	hsa05161
K04403	hsa05161
K04404	hsa05161
K04416	hsa05161
K04427	hsa05161
K04430	hsa05161
K04431	hsa05161
K04432	hsa05161
K04433	hsa05161
K04440	hsa05161
K04441	hsa05161
K04446	hsa05161
K04447	hsa05161
K04448	hsa05161
K04450	hsa05161
K04451	hsa05161
K04456	hsa05161
K04467	hsa05161
K04498	hsa05161
K04501	hsa05161
K04674	hsa05161
K04692	hsa05161
K04726	hsa05161
K04729	hsa05161
K04730	hsa05161
K04733	hsa05161
K04734	hsa05161
K04735	hsa05161
K04741	hsa05161
K04802	hsa05161
K05130	hsa05161
K05401	hsa05161
K05403	hsa05161
K05405	hsa05161
K05409	hsa05161
K05410	hsa05161
K05411	hsa05161
K05414	hsa05161
K05415	hsa05161
K05704	hsa05161
K05842	hsa05161
K05870	hsa05161
K05871	hsa05161
K06255	hsa05161
K06618	hsa05161
K06620	hsa05161
K06625	hsa05161
K06626	hsa05161
K06627	hsa05161
K07209	hsa05161
K07210	hsa05161
K07211	hsa05161
K07827	hsa05161
K07828	hsa05161
K08731	hsa05161
K08738	hsa05161
K08845	hsa05161
K09047	hsa05161
K09048	hsa05161
K09049	hsa05161
K09389	hsa05161
K09447	hsa05161
K10030	hsa05161
K10140	hsa05161
K10159	hsa05161
K10160	hsa05161
K10610	hsa05161
K11217	hsa05161
K11218	hsa05161
K11219	hsa05161
K11220	hsa05161
K11221	hsa05161
K11222	hsa05161
K11223	hsa05161
K11224	hsa05161
K11225	hsa05161
K11594	hsa05161
K12496	hsa05161
K12497	hsa05161
K12646	hsa05161
K12647	hsa05161
K12648	hsa05161
K13375	hsa05161
K13376	hsa05161
K13377	hsa05161
K14341	hsa05161
K15041	hsa05161
K16197	hsa05161
K17332	hsa05161
K17333	hsa05161
K17334	hsa05161
K17454	hsa05161
K19662	hsa05161
K19663	hsa05161
K21037	hsa05161
K21854	hsa05161
K23128	hsa05161
K23129	hsa05161
K23605	hsa05161
K00922	hsa05162
K02084	hsa05162
K02089	hsa05162
K02091	hsa05162
K02158	hsa05162
K02159	hsa05162
K02161	hsa05162
K02187	hsa05162
K02206	hsa05162
K02373	hsa05162
K02580	hsa05162
K02581	hsa05162
K02649	hsa05162
K03083	hsa05162
K03097	hsa05162
K03115	hsa05162
K03171	hsa05162
K03174	hsa05162
K03175	hsa05162
K03237	hsa05162
K03247	hsa05162
K03283	hsa05162
K04007	hsa05162
K04379	hsa05162
K04383	hsa05162
K04389	hsa05162
K04390	hsa05162
K04398	hsa05162
K04399	hsa05162
K04404	hsa05162
K04427	hsa05162
K04440	hsa05162
K04448	hsa05162
K04451	hsa05162
K04456	hsa05162
K04467	hsa05162
K04503	hsa05162
K04519	hsa05162
K04570	hsa05162
K04692	hsa05162
K04693	hsa05162
K04726	hsa05162
K04729	hsa05162
K04730	hsa05162
K04733	hsa05162
K04734	hsa05162
K04735	hsa05162
K05068	hsa05162
K05069	hsa05162
K05070	hsa05162
K05130	hsa05162
K05131	hsa05162
K05404	hsa05162
K05405	hsa05162
K05406	hsa05162
K05410	hsa05162
K05411	hsa05162
K05414	hsa05162
K05415	hsa05162
K05425	hsa05162
K05429	hsa05162
K05763	hsa05162
K06450	hsa05162
K06451	hsa05162
K06452	hsa05162
K06470	hsa05162
K06536	hsa05162
K06563	hsa05162
K06624	hsa05162
K06626	hsa05162
K07209	hsa05162
K07210	hsa05162
K07211	hsa05162
K07899	hsa05162
K07900	hsa05162
K08738	hsa05162
K08860	hsa05162
K09447	hsa05162
K10132	hsa05162
K10144	hsa05162
K10148	hsa05162
K10151	hsa05162
K10152	hsa05162
K10159	hsa05162
K10160	hsa05162
K10161	hsa05162
K10784	hsa05162
K10785	hsa05162
K11217	hsa05162
K11218	hsa05162
K11219	hsa05162
K11220	hsa05162
K11221	hsa05162
K11223	hsa05162
K11224	hsa05162
K11859	hsa05162
K12560	hsa05162
K12646	hsa05162
K12647	hsa05162
K12648	hsa05162
K12968	hsa05162
K14021	hsa05162
K14216	hsa05162
K14753	hsa05162
K14754	hsa05162
K16194	hsa05162
K16195	hsa05162
K16196	hsa05162
K19376	hsa05162
K19377	hsa05162
K19378	hsa05162
K19379	hsa05162
K19380	hsa05162
K19381	hsa05162
K22280	hsa05162
K22281	hsa05162
K22517	hsa05162
K00922	hsa05163
K02089	hsa05163
K02091	hsa05163
K02105	hsa05163
K02159	hsa05163
K02183	hsa05163
K02187	hsa05163
K02373	hsa05163
K02580	hsa05163
K02649	hsa05163
K02677	hsa05163
K02833	hsa05163
K02861	hsa05163
K03083	hsa05163
K03099	hsa05163
K03156	hsa05163
K03158	hsa05163
K03171	hsa05163
K03173	hsa05163
K04176	hsa05163
K04178	hsa05163
K04180	hsa05163
K04189	hsa05163
K04258	hsa05163
K04259	hsa05163
K04260	hsa05163
K04261	hsa05163
K04345	hsa05163
K04346	hsa05163
K04347	hsa05163
K04348	hsa05163
K04361	hsa05163
K04363	hsa05163
K04364	hsa05163
K04366	hsa05163
K04368	hsa05163
K04369	hsa05163
K04371	hsa05163
K04374	hsa05163
K04375	hsa05163
K04377	hsa05163
K04386	hsa05163
K04389	hsa05163
K04390	hsa05163
K04392	hsa05163
K04398	hsa05163
K04399	hsa05163
K04433	hsa05163
K04438	hsa05163
K04441	hsa05163
K04446	hsa05163
K04450	hsa05163
K04451	hsa05163
K04456	hsa05163
K04467	hsa05163
K04503	hsa05163
K04513	hsa05163
K04514	hsa05163
K04519	hsa05163
K04534	hsa05163
K04536	hsa05163
K04537	hsa05163
K04538	hsa05163
K04539	hsa05163
K04540	hsa05163
K04541	hsa05163
K04542	hsa05163
K04543	hsa05163
K04544	hsa05163
K04545	hsa05163
K04546	hsa05163
K04547	hsa05163
K04548	hsa05163
K04549	hsa05163
K04630	hsa05163
K04632	hsa05163
K04634	hsa05163
K04635	hsa05163
K04639	hsa05163
K04684	hsa05163
K04688	hsa05163
K04692	hsa05163
K04726	hsa05163
K04734	hsa05163
K04735	hsa05163
K04958	hsa05163
K04959	hsa05163
K04960	hsa05163
K05050	hsa05163
K05055	hsa05163
K05134	hsa05163
K05135	hsa05163
K05405	hsa05163
K05408	hsa05163
K05410	hsa05163
K05411	hsa05163
K05414	hsa05163
K05415	hsa05163
K05448	hsa05163
K05508	hsa05163
K05653	hsa05163
K05654	hsa05163
K05704	hsa05163
K05725	hsa05163
K05726	hsa05163
K05760	hsa05163
K05858	hsa05163
K05870	hsa05163
K05871	hsa05163
K06268	hsa05163
K06487	hsa05163
K06493	hsa05163
K06618	hsa05163
K06620	hsa05163
K06621	hsa05163
K06625	hsa05163
K06643	hsa05163
K06751	hsa05163
K07203	hsa05163
K07205	hsa05163
K07206	hsa05163
K07207	hsa05163
K07208	hsa05163
K07209	hsa05163
K07210	hsa05163
K07532	hsa05163
K07825	hsa05163
K07826	hsa05163
K07827	hsa05163
K07828	hsa05163
K07860	hsa05163
K07861	hsa05163
K08041	hsa05163
K08042	hsa05163
K08043	hsa05163
K08044	hsa05163
K08045	hsa05163
K08046	hsa05163
K08047	hsa05163
K08048	hsa05163
K08049	hsa05163
K08055	hsa05163
K08056	hsa05163
K08057	hsa05163
K08058	hsa05163
K08738	hsa05163
K09047	hsa05163
K09048	hsa05163
K09049	hsa05163
K09389	hsa05163
K09849	hsa05163
K10030	hsa05163
K10031	hsa05163
K11217	hsa05163
K11987	hsa05163
K12330	hsa05163
K12331	hsa05163
K12499	hsa05163
K12654	hsa05163
K12964	hsa05163
K14021	hsa05163
K14624	hsa05163
K16529	hsa05163
K17332	hsa05163
K17333	hsa05163
K17334	hsa05163
K17388	hsa05163
K17454	hsa05163
K17834	hsa05163
K19662	hsa05163
K19663	hsa05163
K21046	hsa05163
K21050	hsa05163
K21051	hsa05163
K21533	hsa05163
K22773	hsa05163
K22774	hsa05163
K22775	hsa05163
K22776	hsa05163
K22777	hsa05163
K22778	hsa05163
K22779	hsa05163
K22780	hsa05163
K22781	hsa05163
K22782	hsa05163
K22783	hsa05163
K22784	hsa05163
K22785	hsa05163
K22786	hsa05163
K22787	hsa05163
K22788	hsa05163
K22789	hsa05163
K28445	hsa05163
K00787	hsa05164
K00922	hsa05164
K01165	hsa05164
K01312	hsa05164
K01315	hsa05164
K01340	hsa05164
K01370	hsa05164
K02084	hsa05164
K02089	hsa05164
K02091	hsa05164
K02159	hsa05164
K02187	hsa05164
K02373	hsa05164
K02580	hsa05164
K02581	hsa05164
K02649	hsa05164
K02677	hsa05164
K03156	hsa05164
K03158	hsa05164
K03171	hsa05164
K03174	hsa05164
K03237	hsa05164
K04366	hsa05164
K04368	hsa05164
K04369	hsa05164
K04371	hsa05164
K04383	hsa05164
K04389	hsa05164
K04390	hsa05164
K04398	hsa05164
K04399	hsa05164
K04447	hsa05164
K04456	hsa05164
K04467	hsa05164
K04498	hsa05164
K04519	hsa05164
K04687	hsa05164
K04693	hsa05164
K04696	hsa05164
K04721	hsa05164
K04722	hsa05164
K04726	hsa05164
K04729	hsa05164
K04733	hsa05164
K04734	hsa05164
K04735	hsa05164
K05130	hsa05164
K05131	hsa05164
K05132	hsa05164
K05133	hsa05164
K05401	hsa05164
K05404	hsa05164
K05405	hsa05164
K05406	hsa05164
K05410	hsa05164
K05411	hsa05164
K05414	hsa05164
K05415	hsa05164
K05425	hsa05164
K05482	hsa05164
K05692	hsa05164
K05842	hsa05164
K05862	hsa05164
K05863	hsa05164
K06490	hsa05164
K06752	hsa05164
K07209	hsa05164
K07210	hsa05164
K07211	hsa05164
K07904	hsa05164
K07905	hsa05164
K08060	hsa05164
K08738	hsa05164
K09447	hsa05164
K09507	hsa05164
K09523	hsa05164
K09633	hsa05164
K09635	hsa05164
K09641	hsa05164
K10030	hsa05164
K10054	hsa05164
K10152	hsa05164
K10160	hsa05164
